blk_no,street,postal_code,name,lat,lon
21,CANBERRA WALK,756951,PARC CANBERRA,1.44702737505438,103.82797933757
226,WOODLANDS INDUSTRIAL PARK E5,757295,WOODLANDS BIZHUB,1.45098057260948,103.792471409594
234,WOODLANDS INDUSTRIAL PARK E5,757299,WOODLANDS BIZHUB,1.45129687574139,103.792362990653
46,ANDREWS TERRACE,757656,STRAITS GARDENS,1.45875934868182,103.838337502038
219,SAINT JOHN'S ROAD,757981,NIL,1.45563928471317,103.827717228612
22A,JALAN TAMPANG,758967,SEMBAWANG GARDEN ARCADE,1.44154364746573,103.823516296486
6,JALAN SANKAM,759020,SEMBAWANG STRAITS ESTATE,1.45753199950073,103.836122325972
43,ADMIRALTY ROAD WEST,759962,SAF YACHT CLUB,1.46939362342681,103.820379456214
25,ADMIRALTY ROAD EAST,759977,NIL,1.45864470466918,103.827918095727
108,YISHUN RING ROAD,760108,NIL,1.43232355080911,103.829071971177
964,BAH SOON PAH ROAD,760964,CHENCHARU VINES,1.42106393776938,103.82604392398
968,BAH SOON PAH ROAD,760968,CHENCHARU GREEN,1.41737004036313,103.827919722641
968B,BAH SOON PAH ROAD,762968,CHENCHARU GREEN,1.41766486194769,103.827559452492
37,YISHUN STREET 51,767993,SIGNATURE AT YISHUN,1.41635353732283,103.845041130441
1,YISHUN STREET 51,767996,THE CRITERION,1.41812574615209,103.845416491236
5,YISHUN STREET 51,767998,THE CRITERION,1.41874246357451,103.845659712979
558,YISHUN AVENUE 6,768965,LILYDALE,1.42486709098798,103.849073465076
560,YISHUN AVENUE 6,768966,LILYDALE,1.42487565111345,103.849316787127
9,JALAN CHERPEN,769920,SEMBAWANG SPRINGS ESTATE,1.43708590693513,103.82719777435
11,JALAN CHERPEN,769921,SEMBAWANG SPRINGS ESTATE,1.43709403064963,103.827356549129
5,SPRINGSIDE CRESCENT,786164,NIL,1.40545565259134,103.823602326717
158,SPRINGLEAF AVENUE,786351,DALLA VALE,1.40043456291405,103.823624053579
41,LENTOR STREET,786770,LENTOR VILLAS,1.38932855455558,103.833597636757
11,SPRINGSIDE DRIVE,786970,NIL,1.40414173459432,103.819689444305
58,SPRINGSIDE AVENUE,786982,NIL,1.40305650797682,103.820408982213
24,SPRINGSIDE AVENUE,786999,NIL,1.402663838092,103.819416476446
15,SPRINGLEAF ROAD,787957,SPRINGLEAF GARDEN,1.39718783183273,103.819560338925
10,LENTOR PLACE,788997,LENTOR VIEW,1.389495940013,103.835568053094
11,LENTOR PLACE,788998,LENTOR VIEW,1.38909313420523,103.835639407286
13,LENTOR PLACE,789000,LENTOR VIEW,1.38909702761031,103.835531357272
19,COUNTRYSIDE VIEW,789735,NIL,1.38769957639635,103.839778793526
6,COUNTRYSIDE GROVE,789961,NIL,1.38948085791336,103.83962285403
14,COUNTRYSIDE GROVE,789969,NIL,1.38928874028551,103.839381254402
7,THE OVAL,797865,THE OVAL @ SAP,1.4081540596714,103.866541222194
2,BAKER STREET,799978,NIL,1.40933747585452,103.870677201049
78,LUXUS HILL HEIGHTS,804137,LUXUS HILLS,1.38185097645249,103.874074668515
148,POLLEN CRESCENT,804955,POLLEN COLLECTION II,1.37892463938267,103.862445310089
152,POLLEN CRESCENT,804957,POLLEN COLLECTION II,1.37895392504933,103.862548899788
18,BEGONIA WALK,805806,VILLA BEGONIA,1.38707713819991,103.861427720238
20,UPPER NERAM ROAD,805983,TUAN SING PARK,1.38713713686511,103.865687280733
22,UPPER NERAM ROAD,805985,TUAN SING PARK,1.3871519580001,103.86581547866
30,UPPER NERAM ROAD,805993,TUAN SING PARK,1.38708006096795,103.866192038154
118,POLLEN CRESCENT,806009,POLLEN COLLECTION II,1.37868978810355,103.861614471134
12,TAMARIND ROAD,806022,SERENE PARK,1.38949790578597,103.861230924354
35,TAMARIND ROAD,806043,SERENE PARK,1.38964249268166,103.862079934594
37,TAMARIND ROAD,806044,SERENE PARK,1.38961000429108,103.862158716861
142,TAMARIND ROAD,806089,CAMELIA PARK,1.3893207493393,103.859485304591
86,SUNRISE TERRACE,806387,ALANA,1.38924592548176,103.85491728924
23,STRATTON PLACE,806836,STRATTON PARK,1.3799830044754,103.866554004951
66,SELETAR TERRACE,806951,BELGRAVIA PARK,1.38149428392184,103.869244257793
128,SELETAR TERRACE,806983,BELGRAVIA PARK,1.38265962392537,103.869298129346
153,SELETAR ROAD,807009,NIL,1.3859175369987,103.868785672308
44,SELETAR HILLS DRIVE,807059,SELETAR HILLS ESTATE,1.38507054713131,103.875327505292
34,SARACA WALK,807268,SARACA GARDENS,1.38653551009208,103.859425199376
29,SARACA ROAD,807375,NIL,1.38432150623511,103.865760602532
29,SARACA ROAD,807375,SELETAR HILLS ESTATE,1.38438547222463,103.86577186558
32,NERAM ROAD,807743,SELETAR HILLS ESTATE,1.38661534395026,103.867656446741
55,NERAM ROAD,807761,SELETAR HILLS ESTATE,1.38645945387269,103.868313704182
54,MIMOSA WALK,807901,MIMOSA VILLAS,1.38208788890159,103.86031423431
17,MIMOSA VALE,807935,MIMOSA VALE,1.38291279026862,103.860577633698
51,MIMOSA VALE,807952,MIMOSA VALE,1.38173113777448,103.859793299603
132,MIMOSA CRESCENT,808075,SELETAR HILLS ESTATE,1.3854890151088,103.861728423972
521,BELGRAVIA DRIVE,808084,BELGRAVIA ACE (U/C),1.38127458824158,103.865580447887
51,JALAN SELASEH,808465,NIL,1.3838461764948,103.872365327519
9,JALAN KERUING,808930,SELETAR HILLS ESTATE,1.38506231221257,103.873246283677
10,JALAN KERUING,808931,SELETAR HILLS ESTATE,1.38481157202886,103.872916189757
2C,JALAN KENARAH,809010,D' KENARIS,1.38487221927077,103.872036396879
16,JALAN KELULUT,809033,SELETAR HILLS ESTATE,1.38336555445671,103.87590354433
16A,JALAN KELULUT,809033,SELETAR HILLS ESTATE,1.38336555445671,103.87590354433
19,JALAN KELULUT,809036,SELETAR HILLS ESTATE,1.38282914983519,103.87569935355
21,JALAN KELULUT,809038,SELETAR HILLS ESTATE,1.38286396243479,103.875633201702
41,JALAN KELULUT,809058,SELETAR HILLS ESTATE,1.38321807217001,103.874720542883
48,JALAN KELULUT,809065,SELETAR HILLS ESTATE,1.38379537130315,103.874559390757
49,JALAN KELULUT,809066,SELETAR HILLS ESTATE,1.38325724510045,103.87435252582
8,JALAN JORAN,809085,SELETAR HILLS ESTATE,1.38538731966307,103.870160113076
373,BELGRAVIA DRIVE,809824,BELGRAVIA ACE (U/C),1.38105337676564,103.864692591132
9,BEGONIA CRESCENT,809978,HOCK SWEE HILL,1.38913612132948,103.862388985979
21,BEGONIA CRESCENT,809980,HOCK SWEE HILL,1.38937637974657,103.86301031554
166,PUNGGOL CENTRAL,820166,MULTI STOREY CAR PARK,1.3949756292314,103.915467411217
673,EDGEFIELD PLAINS,820673,WATERWAY BANKS,1.40655386911885,103.911967298024
105B,EDGEFIELD PLAINS,822105,NIL,1.39720646427031,103.906002280084
199C,PUNGGOL FIELD,823199,NIL,1.40064708187083,103.906006617712
201D,PUNGGOL FIELD,824201,NIL,1.3996843207221,103.903378057073
80,PUNGGOL FIELD,828815,PUNGGOL 21 COMMUNITY CLUB,1.39351971529878,103.913582341491
