Change Type,Postal Code,Building Name,Address,Building Type,Date Processed,Previous Name,Location Change (meters)
New Building,804179,146 Luxus Hill Heights,"146 Luxus Hill Heights, Singapore 804179",Residential,15/02/2026,,
New Building,804180,148 Luxus Hill Heights,"148 Luxus Hill Heights, Singapore 804180",Residential,15/02/2026,,
New Building,804181,150 Luxus Hill Heights,"150 Luxus Hill Heights, Singapore 804181",Residential,15/02/2026,,
New Building,804182,24 Luxus Hill Close,"24 Luxus Hill Close, Singapore 804182",Residential,15/02/2026,,
New Building,804183,26 Luxus Hill Close,"26 Luxus Hill Close, Singapore 804183",Residential,15/02/2026,,
New Building,804184,28 Luxus Hill Close,"28 Luxus Hill Close, Singapore 804184",Residential,15/02/2026,,
New Building,804185,30 Luxus Hill Close,"30 Luxus Hill Close, Singapore 804185",Residential,15/02/2026,,
New Building,804187,14 Luxus Hill Close,"14 Luxus Hill Close, Singapore 804187",Residential,15/02/2026,,
New Building,804188,16 Luxus Hill Close,"16 Luxus Hill Close, Singapore 804188",Residential,15/02/2026,,
New Building,804189,18 Luxus Hill Close,"18 Luxus Hill Close, Singapore 804189",Residential,15/02/2026,,
New Building,804190,20 Luxus Hill Close,"20 Luxus Hill Close, Singapore 804190",Residential,15/02/2026,,
New Building,804191,22 Luxus Hill Close,"22 Luxus Hill Close, Singapore 804191",Residential,15/02/2026,,
New Building,804192,4 Luxus Hill Close,"4 Luxus Hill Close, Singapore 804192",Residential,15/02/2026,,
New Building,804193,6 Luxus Hill Close,"6 Luxus Hill Close, Singapore 804193",Residential,15/02/2026,,
New Building,804194,8 Luxus Hill Close,"8 Luxus Hill Close, Singapore 804194",Residential,15/02/2026,,
New Building,804195,10 Luxus Hill Close,"10 Luxus Hill Close, Singapore 804195",Residential,15/02/2026,,
New Building,804196,12 Luxus Hill Close,"12 Luxus Hill Close, Singapore 804196",Residential,15/02/2026,,
New Building,804197,2 Luxus Hill Close,"2 Luxus Hill Close, Singapore 804197",Residential,15/02/2026,,
New Building,808494,106 Seletar Green Walk,"106 Seletar Green Walk, Singapore 808494",Residential,15/02/2026,,
New Building,808495,108 Seletar Green Walk,"108 Seletar Green Walk, Singapore 808495",Residential,15/02/2026,,
New Building,808496,110 Seletar Green Walk,"110 Seletar Green Walk, Singapore 808496",Residential,15/02/2026,,
New Building,808497,112 Seletar Green Walk,"112 Seletar Green Walk, Singapore 808497",Residential,15/02/2026,,
New Building,808498,114 Seletar Green Walk,"114 Seletar Green Walk, Singapore 808498",Residential,15/02/2026,,
New Building,809104,77 Luxus Hill Drive,"77 Luxus Hill Drive, Singapore 809104",Residential,15/02/2026,,
New Building,349532,1 Kallang Way,"1 Kallang Way, Singapore 349532",Residential,15/02/2026,,
New Building,449984,Marine Parade Community Building,"1 Marine Drive Marine Parade Community Building, Singapore 449984",Non-Residential,15/02/2026,,
New Building,787110,906Q Upper Thomson Road,"906Q Upper Thomson Road, Singapore 787110",Residential,15/02/2026,,
Name Change,218587,130 Race Course Road,"130 Race Course Road, Singapore 218587",Residential,15/02/2026,NIL,
Name Change,168582,Khoo Teck Puat Centre for Population Health,"10 Hospital Boulevard Khoo Teck Puat Centre for Population Health, Singapore 168582",Non-Residential,15/02/2026,OASIS@OUTRAM DAY HOSPICE,
Name Change,569417,21 Ang Mo Kio Rise,"21 Ang Mo Kio Rise, Singapore 569417",Residential,15/02/2026,AMO RESIDENCE (U/C),
Name Change,828826,50 Punggol East,"50 Punggol East, Singapore 828826",Residential,15/02/2026,NIL,
Name Change,425617,21 Lorong K Telok Kurau,"21 Lorong K Telok Kurau, Singapore 425617",Residential,15/02/2026,K SUITES (U/C),
Name Change,797601,2 Seletar North Link,"2 Seletar North Link, Singapore 797601",Residential,15/02/2026,CARNIVAL CINEMAS S11 PUNGGOL,
Name Change,649000,Jin Fu Gong Temple,"20 Jurong West Street 92 Jin Fu Gong Temple, Singapore 649000",Non-Residential,15/02/2026,NIL,
Name Change,349482,25 Genting Road,"25 Genting Road, Singapore 349482",Residential,15/02/2026,NIL,
Name Change,188736,490 North Bridge Road,"490 North Bridge Road, Singapore 188736",Residential,15/02/2026,BACKPACKER COZY CORNER GUESTHOUSE,
Name Change,259713,323 Bukit Timah Road,"323 Bukit Timah Road, Singapore 259713",Residential,15/02/2026,PERFECT TEN (U/C),
Name Change,829853,Punggol Coast Mall (tower 5),"90 Punggol Way Punggol Coast Mall (tower 5), Singapore 829853",Non-Residential,15/02/2026,NIL,
Name Change,668276,Phoenix Heights Estate,"8 Phoenix Garden Phoenix Heights Estate, Singapore 668276",Non-Residential,15/02/2026,PHOENIX HEIGHTS,
Name Change,49326,Clifford Pier / the Fullerton Bay Hotel,"80 Collyer Quay Clifford Pier / the Fullerton Bay Hotel, Singapore 49326",Non-Residential,15/02/2026,CLIFFORD PIER,
Name Change,259781,321 Bukit Timah Road,"321 Bukit Timah Road, Singapore 259781",Residential,15/02/2026,PERFECT TEN (U/C),
Name Change,829912,Government Technology Agency (govtech),"86 Punggol Way Government Technology Agency (govtech), Singapore 829912",Non-Residential,15/02/2026,NIL,
Name Change,638768,33 Tuas Basin Link,"33 Tuas Basin Link, Singapore 638768",Residential,15/02/2026,NIL,
Name Change,619835,2E Jalan Papan,"2E Jalan Papan, Singapore 619835",Residential,15/02/2026,NIL,
Name Change,82001,Multi Storey Car Park,"1 Tanjong Pagar Plaza Multi Storey Car Park, Singapore 82001",Non-Residential,15/02/2026,MULBERRY LEARNING CENTRE@TANJONG PAGAR PTE. LTD,
Name Change,159562,102 Henderson Road,"102 Henderson Road, Singapore 159562",Residential,15/02/2026,ECON CARE RESIDENCE (HENDERSON),
Name Change,569185,Chaoyang School & Tanglin School,"8 Ang Mo Kio Street 54 Chaoyang School & Tanglin School, Singapore 569185",Non-Residential,15/02/2026,NIL,
Name Change,308076,2 Moulmein Road,"2 Moulmein Road, Singapore 308076",Residential,15/02/2026,NIL,
Name Change,78852,1 Bernam Street,"1 Bernam Street, Singapore 78852",Residential,15/02/2026,ONE BERNAM (U/C),
Name Change,188966,Bch Hotel Singapore,"80 Middle Road Bch Hotel Singapore, Singapore 188966",Non-Residential,15/02/2026,INTERCONTINENTAL SINGAPORE,
Name Change,536215,Kim Chuan Underground MRT,"7 Hougang Close Kim Chuan Underground MRT, Singapore 536215",Non-Residential,15/02/2026,NIL,
Name Change,469752,200 Bedok North Avenue 1,"200 Bedok North Avenue 1, Singapore 469752",Residential,15/02/2026,NIL,
Name Change,367950,10 Shaw Road,"10 Shaw Road, Singapore 367950",Residential,15/02/2026,ETREK,
Name Change,308970,Goldhill Gardens,"22 Goldhill Drive Goldhill Gardens, Singapore 308970",Non-Residential,15/02/2026,NIL,
Name Change,609605,Sri Arulmigu Murugan Temple,"281 Jurong East Street 21 Sri Arulmigu Murugan Temple, Singapore 609605",Non-Residential,15/02/2026,NIL,
Name Change,692243,Garden Bloom @ Tengah,"243B Tengah Central Garden Bloom @ Tengah, Singapore 692243",Non-Residential,15/02/2026,GARDEN BLOOMER @ TENGAH,
Name Change,690241,Garden Bloom @ Tengah,"241 Tengah Central Garden Bloom @ Tengah, Singapore 690241",Non-Residential,15/02/2026,GARDEN BLOOMER @ TENGAH,
Name Change,408942,67 Ubi Avenue 1,"67 Ubi Avenue 1, Singapore 408942",Residential,15/02/2026,LITTLE FOOTPRINTS PRESCHOOL @ UBI PTE LTD,
Name Change,679350,Ark Sports Village @ Segar,"20A Segar Road Ark Sports Village @ Segar, Singapore 679350",Non-Residential,15/02/2026,NIL,
Name Change,569418,23 Ang Mo Kio Rise,"23 Ang Mo Kio Rise, Singapore 569418",Residential,15/02/2026,AMO RESIDENCE (U/C),
Name Change,436990,New Cambridge Education Centre,"188-4 Tanjong Katong Road New Cambridge Education Centre, Singapore 436990",Non-Residential,15/02/2026,NIL,
Name Change,99010,43 Siloso Beach Walk,"43 Siloso Beach Walk, Singapore 99010",Residential,15/02/2026,IFLY SINGAPORE,
Name Change,308438,50 Jalan Tan Tock Seng,"50 Jalan Tan Tock Seng, Singapore 308438",Residential,15/02/2026,REN CI NURSING HOME,
Name Change,308439,70 Jalan Tan Tock Seng,"70 Jalan Tan Tock Seng, Singapore 308439",Residential,15/02/2026,NIL,
Name Change,739342,Woodlands Checkpoint (extension),"1 Woodlands Centre Road Woodlands Checkpoint (extension), Singapore 739342",Non-Residential,15/02/2026,WOODLANDS CHECKPOINT EXTENSION,
Name Change,298827,62 Kheam Hock Road,"62 Kheam Hock Road, Singapore 298827",Residential,15/02/2026,NIL,
Name Change,579352,Lauw & Sons Garden,"80 Clover Avenue Lauw & Sons Garden, Singapore 579352",Non-Residential,15/02/2026,LAUW AND SONS GARDEN,
Name Change,238843,176 Orchard Road,"176 Orchard Road, Singapore 238843",Residential,15/02/2026,THE CENTREPOINT,
Name Change,692244,Garden Bloom @ Tengah,"244B Tengah Central Garden Bloom @ Tengah, Singapore 692244",Non-Residential,15/02/2026,GARDEN BLOOMER @ TENGAH,
Name Change,549936,Outram Secondary School,"48 Anchorvale Crescent Outram Secondary School, Singapore 549936",Non-Residential,15/02/2026,OUTRAM SECONDARY SCHOOL (U/C),
Name Change,829855,Punggol Coast Mall (tower 8),"94 Punggol Way Punggol Coast Mall (tower 8), Singapore 829855",Non-Residential,15/02/2026,NIL,
Name Change,627618,Fairprice Group Sunview Distribution Centre,"7 Sunview Road Fairprice Group Sunview Distribution Centre, Singapore 627618",Non-Residential,15/02/2026,FAIRPRICE GROUP FRESH FOOD DISTRIBUTION CENTRE,
Name Change,690244,Garden Bloom @ Tengah,"244 Tengah Central Garden Bloom @ Tengah, Singapore 690244",Non-Residential,15/02/2026,GARDEN BLOOMER @ TENGAH,
Name Change,408557,4 Ubi View,"4 Ubi View, Singapore 408557",Residential,15/02/2026,PIONEERS & LEADERS CENTRE,
Name Change,159924,143 Alexandra Road,"143 Alexandra Road, Singapore 159924",Residential,15/02/2026,TANGLIN SCHOOL,
Name Change,99891,2 Bukit Manis Road,"2 Bukit Manis Road, Singapore 99891",Residential,15/02/2026,SOFITEL HOTEL SENTOSA SINGAPORE,
Name Change,58695,65 South Bridge Road,"65 South Bridge Road, Singapore 58695",Residential,15/02/2026,7 WONDERS HOSTEL @ BOAT QUAY,
Name Change,169878,173 Chin Swee Road,"173 Chin Swee Road, Singapore 169878",Residential,15/02/2026,THE LANDMARK (U/C),
Name Change,298333,Thomson Police Complex (blk 1),"1 Mount Pleasant Road Thomson Police Complex (blk 1), Singapore 298333",Non-Residential,15/02/2026,THOMSON POLICE COMPLEX (BLK 10 ANNEX),
Name Change,328846,18 Kim Keat Road,"18 Kim Keat Road, Singapore 328846",Residential,15/02/2026,NIL,
Name Change,693241,Garden Bloom @ Tengah,"241C Tengah Central Garden Bloom @ Tengah, Singapore 693241",Non-Residential,15/02/2026,GARDEN BLOOMER @ TENGAH,
Name Change,691243,Garden Bloom @ Tengah,"243A Tengah Central Garden Bloom @ Tengah, Singapore 691243",Non-Residential,15/02/2026,GARDEN BLOOMER @ TENGAH,
Name Change,692241,Garden Bloom @ Tengah,"241B Tengah Central Garden Bloom @ Tengah, Singapore 692241",Non-Residential,15/02/2026,GARDEN BLOOMER @ TENGAH,
Name Change,829910,Punggol Coast Mall (tower 2),"82 Punggol Way Punggol Coast Mall (tower 2), Singapore 829910",Non-Residential,15/02/2026,NIL,
Name Change,486854,Sia Business Office,"722 Upper Changi Road East Sia Business Office, Singapore 486854",Non-Residential,15/02/2026,SINGAPORE AIRLINES OFFICE,
Name Change,569184,10 Ang Mo Kio Street 54,"10 Ang Mo Kio Street 54, Singapore 569184",Residential,15/02/2026,APSN STUDENT CARE CENTRE,
Name Change,568046,190 Ang Mo Kio Avenue 8,"190 Ang Mo Kio Avenue 8, Singapore 568046",Residential,15/02/2026,BRIGHTON MONTESSORI CENTRES PTE. LTD.,
Name Change,460151,Siglap Community Club,"151 Bedok South Road Siglap Community Club, Singapore 460151",Non-Residential,15/02/2026,SIGLAP COMMUNITY CENTRE,
Name Change,691244,Garden Bloom @ Tengah,"244A Tengah Central Garden Bloom @ Tengah, Singapore 691244",Non-Residential,15/02/2026,GARDEN BLOOMER @ TENGAH,
Name Change,688845,Anglo-chinese School (academy),"3 Teck Whye Crescent Anglo-chinese School (academy), Singapore 688845",Non-Residential,15/02/2026,NIL,
Name Change,729900,2C Mandai Estate,"2C Mandai Estate, Singapore 729900",Residential,15/02/2026,ECOFOOD @ MANDAI,
Name Change,829856,Punggol Coast Mall (tower 9),"96 Punggol Way Punggol Coast Mall (tower 9), Singapore 829856",Non-Residential,15/02/2026,NIL,
Name Change,829909,Punggol Coast Mall (tower 1),"80 Punggol Way Punggol Coast Mall (tower 1), Singapore 829909",Non-Residential,15/02/2026,NIL,
Name Change,678211,Hillview MRT Station,"510 Upper Bukit Timah Road Hillview MRT Station, Singapore 678211",Non-Residential,15/02/2026,NIL,
Name Change,691241,Garden Bloom @ Tengah,"241A Tengah Central Garden Bloom @ Tengah, Singapore 691241",Non-Residential,15/02/2026,GARDEN BLOOMER @ TENGAH,
Name Change,829854,Punggol Coast Mall (tower 6),"92 Punggol Way Punggol Coast Mall (tower 6), Singapore 829854",Non-Residential,15/02/2026,NIL,
Name Change,208718,10 Kallang Road,"10 Kallang Road, Singapore 208718",Residential,15/02/2026,ICA BUILDING,
Name Change,99114,2 Seah Im Road,"2 Seah Im Road, Singapore 99114",Residential,15/02/2026,NIL,
Name Change,469657,1 Bedok Central,"1 Bedok Central, Singapore 469657",Residential,15/02/2026,SKY EDEN@BEDOK (U/C),
Location Change,628260,1 Merlimau Road,"1 Merlimau Road, Singapore 628260",Residential,15/02/2026,NIL,947.07
Location Change,627867,100 Jurong Island Highway,"100 Jurong Island Highway, Singapore 627867",Residential,15/02/2026,NIL,2139.09
Location Change,627621,2 Tembusu Drive,"2 Tembusu Drive, Singapore 627621",Residential,15/02/2026,NIL,359.78
Location Change,628208,1 Seraya Avenue,"1 Seraya Avenue, Singapore 628208",Residential,15/02/2026,NIL,1170.47
Location Change,679525,201 Chestnut Avenue,"201 Chestnut Avenue, Singapore 679525",Residential,15/02/2026,NIL,698.18
Location Change,609142,59 Penjuru Road,"59 Penjuru Road, Singapore 609142",Residential,15/02/2026,NIL,355.39
Location Change,797615,84 Seletar North Link,"84 Seletar North Link, Singapore 797615",Residential,15/02/2026,NIL,607.57
Location Change,627807,61 Meranti Crescent,"61 Meranti Crescent, Singapore 627807",Residential,15/02/2026,NIL,626.44
Location Change,629351,50 Gul Road,"50 Gul Road, Singapore 629351",Residential,15/02/2026,NIL,660.18
Location Change,627806,11 Meranti Crescent,"11 Meranti Crescent, Singapore 627806",Residential,15/02/2026,NIL,434.16
