Change Type,Postal Code,Building Name,Address,Building Type,Date Processed,Previous Name,Location Change (meters)
Name Change,238902,35 Orchard Road,"35 Orchard Road, Singapore 238902",Residential,15/10/2025,ISTANA HERITAGE GALLERY,
Name Change,808840,22 Jalan Lakum,"22 Jalan Lakum, Singapore 808840",Residential,15/10/2025,NIL,
Name Change,288411,21 Shelford Road,"21 Shelford Road, Singapore 288411",Residential,15/10/2025,KELLET COURT,
Name Change,761527,527A Yishun Street 53,"527A Yishun Street 53, Singapore 761527",Residential,15/10/2025,NIL,
Name Change,757721,Mandai Lian Hup Tng,"19 Woodlands Industrial Park E4 Mandai Lian Hup Tng, Singapore 757721",Non-Residential,15/10/2025,NIL,
Name Change,762526,526B Yishun Street 53,"526B Yishun Street 53, Singapore 762526",Residential,15/10/2025,NIL,
Name Change,760526,526 Yishun Street 53,"526 Yishun Street 53, Singapore 760526",Residential,15/10/2025,NIL,
Name Change,270056,Ulu Pandan Banks,"56 Ghim Moh Link Ulu Pandan Banks, Singapore 270056",Non-Residential,15/10/2025,NIL,
Name Change,731592,592A Woodlands Drive 17,"592A Woodlands Drive 17, Singapore 731592",Residential,15/10/2025,NIL,
Name Change,38982,2 Temasek Boulevard,"2 Temasek Boulevard, Singapore 38982",Residential,15/10/2025,CONRAD CENTENNIAL SINGAPORE,
Name Change,259598,National Biodiversity Centre,"1B Cluny Road National Biodiversity Centre, Singapore 259598",Non-Residential,15/10/2025,NIL,
Name Change,680824,824 Keat Hong Link,"824 Keat Hong Link, Singapore 680824",Residential,15/10/2025,NIL,
Name Change,562809,809B Ang Mo Kio Street 82,"809B Ang Mo Kio Street 82, Singapore 562809",Residential,15/10/2025,NIL,
Name Change,691102,102A Plantation Close,"102A Plantation Close, Singapore 691102",Residential,15/10/2025,NIL,
Name Change,692100,100B Plantation Close,"100B Plantation Close, Singapore 692100",Residential,15/10/2025,NIL,
Name Change,561806,806A Ang Mo Kio Street 82,"806A Ang Mo Kio Street 82, Singapore 561806",Residential,15/10/2025,NIL,
Name Change,479312,Eunos Community Club (temp Office),"70A Bedok Reservoir Road Eunos Community Club (temp Office), Singapore 479312",Non-Residential,15/10/2025,TEMPORARY SITE OFFICE,
Name Change,188976,141 Middle Road,"141 Middle Road, Singapore 188976",Residential,15/10/2025,GSM BUILDING,
Name Change,397639,Kallang Football Hub,"31 Stadium Crescent Kallang Football Hub, Singapore 397639",Non-Residential,15/10/2025,SINGAPORE CRICKET ASSOCIATION,
Name Change,547255,28 Parry Avenue,"28 Parry Avenue, Singapore 547255",Residential,15/10/2025,PARRY HALL,
Name Change,768024,Nkf Dialysis Centre,"2 Yishun Central 2 Nkf Dialysis Centre, Singapore 768024",Non-Residential,15/10/2025,YISHUN COMMUNITY HOSPITAL,
Name Change,160098,98 Havelock Road,"98 Havelock Road, Singapore 160098",Residential,15/10/2025,NIL,
Name Change,601291,291A Jurong East Street 24,"291A Jurong East Street 24, Singapore 601291",Residential,15/10/2025,NIL,
Name Change,791484,484A Fernvale Drive,"484A Fernvale Drive, Singapore 791484",Residential,15/10/2025,NIL,
Name Change,460047,47 Bedok South Avenue 3,"47 Bedok South Avenue 3, Singapore 460047",Residential,15/10/2025,NIL,
Name Change,270055,55 Ghim Moh Link,"55 Ghim Moh Link, Singapore 270055",Residential,15/10/2025,NIL,
Name Change,388465,Jun Yuan Building,"50 Lorong 21 Geylang Jun Yuan Building, Singapore 388465",Non-Residential,15/10/2025,LE DAO BUILDING,
Name Change,99114,2 Seah Im Road,"2 Seah Im Road, Singapore 99114",Residential,15/10/2025,SEAH IM FOOD CENTRE,
Name Change,188066,Central Arts Library,"98 Victoria Street Central Arts Library, Singapore 188066",Non-Residential,15/10/2025,INFORMATICS ACADEMY,
Name Change,59570,3 Magazine Road,"3 Magazine Road, Singapore 59570",Residential,15/10/2025,UNION SQUARE,
Name Change,273058,Ulu Pandan Banks,"58C Ghim Moh Link Ulu Pandan Banks, Singapore 273058",Non-Residential,15/10/2025,NIL,
Name Change,141205,205A Queen's Crescent,"205A Queen's Crescent, Singapore 141205",Residential,15/10/2025,NIL,
Name Change,460105,Nkf Dialysis Centre,"105 Bedok North Avenue 4 Nkf Dialysis Centre, Singapore 460105",Non-Residential,15/10/2025,PEARL GARDEN,
Name Change,508898,Selarang Fire Training Ground,"2001A Upper Changi Road North Selarang Fire Training Ground, Singapore 508898",Non-Residential,15/10/2025,NIL,
Name Change,761516,516A Miltonia Close,"516A Miltonia Close, Singapore 761516",Residential,15/10/2025,NIL,
Name Change,693330,Parc Meadow @ Tengah,"330C Tengah Park Avenue Parc Meadow @ Tengah, Singapore 693330",Non-Residential,15/10/2025,PARK MEADOW @ TENGAH,
Name Change,651474,474A Bukit Batok West Avenue 5,"474A Bukit Batok West Avenue 5, Singapore 651474",Residential,15/10/2025,NIL,
Name Change,600418,Teban Breeze,"418 Teban Gardens Road Teban Breeze, Singapore 600418",Non-Residential,15/10/2025,NIL,
Name Change,138611,NUS College,"14 College Avenue West NUS College, Singapore 138611",Non-Residential,15/10/2025,YALE-NUS COLLEGE CAMPUS,
Name Change,601418,Teban Breeze,"418A Teban Gardens Road Teban Breeze, Singapore 601418",Non-Residential,15/10/2025,NIL,
Name Change,469645,5 Bedok North Street 2,"5 Bedok North Street 2, Singapore 469645",Residential,15/10/2025,BEDOK SPORTS CENTRE,
Name Change,228170,105 Sophia Road,"105 Sophia Road, Singapore 228170",Residential,15/10/2025,SOPHIA REGENCY (U/C),
Name Change,790419,419 Fernvale Link,"419 Fernvale Link, Singapore 790419",Residential,15/10/2025,NIL,
Name Change,681823,823A Keat Hong Link,"823A Keat Hong Link, Singapore 681823",Residential,15/10/2025,NIL,
Name Change,698928,Home Team Academy (blk 1),"501 Old Choa Chu Kang Road Home Team Academy (blk 1), Singapore 698928",Non-Residential,15/10/2025,HOME TEAM ACADEMY (BLK 10),
Name Change,59567,1 Magazine Road,"1 Magazine Road, Singapore 59567",Residential,15/10/2025,NIL,
Name Change,761515,515A Miltonia Close,"515A Miltonia Close, Singapore 761515",Residential,15/10/2025,NIL,
Name Change,699887,Copen Grand,"73 Tengah Garden Walk Copen Grand, Singapore 699887",Non-Residential,15/10/2025,COPEN GRAND (U/C),
Name Change,690107,107 Plantation Close,"107 Plantation Close, Singapore 690107",Residential,15/10/2025,NIL,
Name Change,602417,Teban Breeze,"417B Teban Gardens Road Teban Breeze, Singapore 602417",Non-Residential,15/10/2025,NIL,
Name Change,138531,NUS College,"24 College Avenue West NUS College, Singapore 138531",Non-Residential,15/10/2025,YALE-NUS COLLEGE CAMPUS,
Name Change,699894,Copen Grand,"67 Tengah Garden Walk Copen Grand, Singapore 699894",Non-Residential,15/10/2025,COPEN GRAND (U/C),
Name Change,762522,522B Yishun Street 53,"522B Yishun Street 53, Singapore 762522",Residential,15/10/2025,NIL,
Name Change,732590,590B Woodlands Drive 17,"590B Woodlands Drive 17, Singapore 732590",Residential,15/10/2025,NIL,
Name Change,89316,Sky Tower,"15 Hoe Chiang Road Sky Tower, Singapore 89316",Non-Residential,15/10/2025,SKY TOWER / SKY PLAZA,
Name Change,682824,824B Keat Hong Link,"824B Keat Hong Link, Singapore 682824",Residential,15/10/2025,NIL,
Name Change,130063,63 Commonwealth Avenue West,"63 Commonwealth Avenue West, Singapore 130063",Residential,15/10/2025,NIL,
Name Change,411117,117A Jalan Kembangan,"117A Jalan Kembangan, Singapore 411117",Residential,15/10/2025,NIL,
Name Change,141203,203A Queen's Crescent,"203A Queen's Crescent, Singapore 141203",Residential,15/10/2025,NIL,
Name Change,160097,97 Havelock Road,"97 Havelock Road, Singapore 160097",Residential,15/10/2025,NIL,
Name Change,598543,Jurong Park,"25 Jalan Kakatua Jurong Park, Singapore 598543",Non-Residential,15/10/2025,INNATE MONTESSORI PTE. LTD.,
Name Change,560806,806 Ang Mo Kio Street 82,"806 Ang Mo Kio Street 82, Singapore 560806",Residential,15/10/2025,NIL,
Name Change,763522,522C Yishun Street 53,"522C Yishun Street 53, Singapore 763522",Residential,15/10/2025,NIL,
Name Change,643402,402C Jurong West Street 42,"402C Jurong West Street 42, Singapore 643402",Residential,15/10/2025,NIL,
Name Change,211016,Farrer Park Fields,"16A Farrer Park Road Farrer Park Fields, Singapore 211016",Non-Residential,15/10/2025,NIL,
Name Change,733590,590C Woodlands Drive 17,"590C Woodlands Drive 17, Singapore 733590",Residential,15/10/2025,NIL,
Name Change,359337,St Andrew's School (junior),"2 Francis Thomas Drive St Andrew's School (junior), Singapore 359337",Non-Residential,15/10/2025,SAINT ANDREW'S JUNIOR SCHOOL,
Name Change,792419,419B Fernvale L,"419B Fernvale L, Singapore 792419",Residential,15/10/2025,NIL,
Name Change,829858,Punggol Coast Bus Interchange,"1 Sentul Walk Punggol Coast Bus Interchange, Singapore 829858",Non-Residential,15/10/2025,NIL,
Name Change,690331,Parc Meadow @ Tengah,"331 Tengah Park Avenue Parc Meadow @ Tengah, Singapore 690331",Non-Residential,15/10/2025,PARK MEADOW @ TENGAH,
Name Change,259367,26 Evans Road,"26 Evans Road, Singapore 259367",Residential,15/10/2025,YO:HA @ EVANS,
Name Change,692326,Parc Meadow @ Tengah,"326B Tengah Park Avenue Parc Meadow @ Tengah, Singapore 692326",Non-Residential,15/10/2025,PARK MEADOW @ TENGAH,
Name Change,730592,592 Woodlands Drive 17,"592 Woodlands Drive 17, Singapore 730592",Residential,15/10/2025,NIL,
Name Change,349482,25 Genting Road,"25 Genting Road, Singapore 349482",Residential,15/10/2025,UNION ENERGY GROUP BUILDING,
Name Change,150110,110 Alexandra View,"110 Alexandra View, Singapore 150110",Residential,15/10/2025,NIL,
Name Change,652458,458B Bukit Batok West Avenue 8,"458B Bukit Batok West Avenue 8, Singapore 652458",Residential,15/10/2025,NIL,
Name Change,38981,Dbs Foundation Outdoor Theatre,"1 Esplanade Drive Dbs Foundation Outdoor Theatre, Singapore 38981",Non-Residential,15/10/2025,ESPLANADE - THEATRES ON THE BAY,
Name Change,59673,34 Hongkong Street,"34 Hongkong Street, Singapore 59673",Residential,15/10/2025,VINTAGE INN @ CLARKE QUAY,
Name Change,408649,Comfortdelgro Automotive Centre,"320 Ubi Road 3 Comfortdelgro Automotive Centre, Singapore 408649",Non-Residential,15/10/2025,NIL,
Name Change,760518,518 Miltonia Close,"518 Miltonia Close, Singapore 760518",Residential,15/10/2025,NIL,
Name Change,319642,Nkf Dialysis Centre,"200 Lorong 2 Toa Payoh Nkf Dialysis Centre, Singapore 319642",Non-Residential,15/10/2025,TOA PAYOH WEST COMMUNITY CLUB,
Name Change,641993,993A Jurong West Street 93,"993A Jurong West Street 93, Singapore 641993",Residential,15/10/2025,NIL,
Name Change,271050,50A Ghim Moh Close,"50A Ghim Moh Close, Singapore 271050",Residential,15/10/2025,NIL,
Name Change,388222,8 Lorong 25a Geylang,"8 Lorong 25a Geylang, Singapore 388222",Residential,15/10/2025,ZYANYA (U/C),
Name Change,270054,54 Ghim Moh Link,"54 Ghim Moh Link, Singapore 270054",Residential,15/10/2025,NIL,
Name Change,218842,2 Owen Road,"2 Owen Road, Singapore 218842",Residential,15/10/2025,NIL,
Name Change,691332,Parc Meadow @ Tengah,"332A Tengah Park Avenue Parc Meadow @ Tengah, Singapore 691332",Non-Residential,15/10/2025,PARK MEADOW @ TENGAH,
Name Change,699913,Copen Grand,"59 Tengah Garden Walk Copen Grand, Singapore 699913",Non-Residential,15/10/2025,COPEN GRAND (U/C),
Name Change,319390,299 Lorong 6 Toa Payoh,"299 Lorong 6 Toa Payoh, Singapore 319390",Residential,15/10/2025,TOA PAYOH SPORTS HALL,
Name Change,210018,Farrer Park Fields,"18 Farrer Park Road Farrer Park Fields, Singapore 210018",Non-Residential,15/10/2025,NIL,
Name Change,461048,48A Bedok South Avenue 3,"48A Bedok South Avenue 3, Singapore 461048",Residential,15/10/2025,NIL,
Name Change,642406,406B Jurong West Street 42,"406B Jurong West Street 42, Singapore 642406",Residential,15/10/2025,NIL,
Name Change,668385,85 Phoenix Avenue,"85 Phoenix Avenue, Singapore 668385",Residential,15/10/2025,PHOENIX RESIDENCES (U/C),
Name Change,211018,Farrer Park Fields,"18A Farrer Park Road Farrer Park Fields, Singapore 211018",Non-Residential,15/10/2025,NIL,
Name Change,89154,A Hotel Chinatown,"50 Keong Saik Road A Hotel Chinatown, Singapore 89154",Non-Residential,15/10/2025,HOTEL 1929,
Name Change,730590,590 Woodlands Drive 17,"590 Woodlands Drive 17, Singapore 730590",Residential,15/10/2025,NIL,
Name Change,544835,Nkf Dialysis Centre Sengkang Community Hospital,"1 Anchorvale Street Nkf Dialysis Centre Sengkang Community Hospital, Singapore 544835",Non-Residential,15/10/2025,SENGKANG COMMUNITY HOSPITAL,
Name Change,69333,33 Erskine Road,"33 Erskine Road, Singapore 69333",Residential,15/10/2025,THE SCARLET HOTEL,
Name Change,690102,102 Plantation Close,"102 Plantation Close, Singapore 690102",Residential,15/10/2025,NIL,
Name Change,211019,Farrer Park Arena,"19A Farrer Park Road Farrer Park Arena, Singapore 211019",Non-Residential,15/10/2025,NIL,
Name Change,138528,NUS College,"18 College Avenue West NUS College, Singapore 138528",Non-Residential,15/10/2025,YALE-NUS COLLEGE CAMPUS,
Name Change,463047,47C Bedok South Avenue 3,"47C Bedok South Avenue 3, Singapore 463047",Residential,15/10/2025,NIL,
Name Change,399199,44 Lorong 6 Geylang,"44 Lorong 6 Geylang, Singapore 399199",Residential,15/10/2025,OH MY SUITES,
Name Change,677738,Neighbourhood Police Post Bukit Panjang,"1 Segar Road Neighbourhood Police Post Bukit Panjang, Singapore 677738",Non-Residential,15/10/2025,NEIGHBOURHOOD POLICE CENTRE BUKIT PANJANG,
Name Change,641406,406A Jurong West Street 42,"406A Jurong West Street 42, Singapore 641406",Residential,15/10/2025,NIL,
Name Change,130065,65 Commonwealth Avenue West,"65 Commonwealth Avenue West, Singapore 130065",Residential,15/10/2025,NIL,
Name Change,762516,516B Miltonia Close,"516B Miltonia Close, Singapore 762516",Residential,15/10/2025,NIL,
Name Change,556129,Braddell Heights Community Club,"50 Serangoon Avenue 2 Braddell Heights Community Club, Singapore 556129",Non-Residential,15/10/2025,BRADDELL HEIGHTS COMMUNITY CLUB (PENDING U/C),
Name Change,319392,301 Lorong 6 Toa Payoh,"301 Lorong 6 Toa Payoh, Singapore 319392",Residential,15/10/2025,TOA PAYOH SPORTS CENTRE,
Name Change,761523,523A Yishun Street 53,"523A Yishun Street 53, Singapore 761523",Residential,15/10/2025,NIL,
Name Change,138609,NUS College,"10 College Avenue West NUS College, Singapore 138609",Non-Residential,15/10/2025,YALE-NUS COLLEGE CAMPUS,
Name Change,762524,524B Yishun Street 53,"524B Yishun Street 53, Singapore 762524",Residential,15/10/2025,NIL,
Name Change,257488,Singapore Botanic Gardens (the Garage),"50 Cluny Park Road Singapore Botanic Gardens (the Garage), Singapore 257488",Non-Residential,15/10/2025,THE GARAGE (SINGAPORE BOTANIC GARDENS),
Name Change,213016,Farrer Park Fields,"16C Farrer Park Road Farrer Park Fields, Singapore 213016",Non-Residential,15/10/2025,NIL,
Name Change,259602,Singapore Botanic Gardens (centre for Education and Outreach),"1F Cluny Road Singapore Botanic Gardens (centre for Education and Outreach), Singapore 259602",Non-Residential,15/10/2025,NIL,
Name Change,619677,Greenphyto Innovation Centre,"13 Tukang Innovation Drive Greenphyto Innovation Centre, Singapore 619677",Non-Residential,15/10/2025,NIL,
Name Change,691331,Parc Meadow @ Tengah,"331A Tengah Park Avenue Parc Meadow @ Tengah, Singapore 691331",Non-Residential,15/10/2025,PARK MEADOW @ TENGAH,
Name Change,48422,20 Cross Street,"20 Cross Street, Singapore 48422",Residential,15/10/2025,CROSS STREET EXCHANGE,
Name Change,619939,Huber's Factory,"16 Chin Bee Avenue Huber's Factory, Singapore 619939",Non-Residential,15/10/2025,GHL BUILDING,
Name Change,762527,527B Yishun Street 53,"527B Yishun Street 53, Singapore 762527",Residential,15/10/2025,NIL,
Name Change,273057,Ulu Pandan Banks,"57C Ghim Moh Link Ulu Pandan Banks, Singapore 273057",Non-Residential,15/10/2025,NIL,
Name Change,159053,20 Lengkok Bahru,"20 Lengkok Bahru, Singapore 159053",Residential,15/10/2025,NIL,
Name Change,768039,Xcl World Academy,"2 Yishun Street 42 Xcl World Academy, Singapore 768039",Non-Residential,15/10/2025,NIL,
Name Change,792484,484B Fernvale Drive,"484B Fernvale Drive, Singapore 792484",Residential,15/10/2025,NIL,
Name Change,731194,Marsiling Ridge,"194A Woodlands Centre Road Marsiling Ridge, Singapore 731194",Non-Residential,15/10/2025,NIL,
Name Change,681824,824A Keat Hong Link,"824A Keat Hong Link, Singapore 681824",Residential,15/10/2025,NIL,
Name Change,828608,Digipen Institute Technology of Singapore,"1 Punggol Coast Road Digipen Institute Technology of Singapore, Singapore 828608",Non-Residential,15/10/2025,NIL,
Name Change,643406,406C Jurong West Street 42,"406C Jurong West Street 42, Singapore 643406",Residential,15/10/2025,NIL,
Name Change,762517,517B Miltonia Close,"517B Miltonia Close, Singapore 762517",Residential,15/10/2025,NIL,
Name Change,760519,519 Miltonia Close,"519 Miltonia Close, Singapore 760519",Residential,15/10/2025,NIL,
Name Change,463048,48C Bedok South Avenue 3,"48C Bedok South Avenue 3, Singapore 463048",Residential,15/10/2025,NIL,
Name Change,793419,419C Fernvale Link,"419C Fernvale Link, Singapore 793419",Residential,15/10/2025,NIL,
Name Change,539231,Defu Industrial Estate,"121 Defu Lane 10 Defu Industrial Estate, Singapore 539231",Non-Residential,15/10/2025,NIL,
Name Change,398993,Gostay Hotel,"12 Lorong 12 Geylang Gostay Hotel, Singapore 398993",Non-Residential,15/10/2025,NIL,
Name Change,210016,Farrer Park Fields,"16 Farrer Park Road Farrer Park Fields, Singapore 210016",Non-Residential,15/10/2025,NIL,
Name Change,564809,809D Ang Mo Kio Street 82,"809D Ang Mo Kio Street 82, Singapore 564809",Residential,15/10/2025,NIL,
Name Change,319380,Toa Payoh East Community Club,"160 Lorong 6 Toa Payoh Toa Payoh East Community Club, Singapore 319380",Non-Residential,15/10/2025,TOA PAYOH EAST COMMUNITY CLUB (PENDING RELOCATION),
Name Change,609789,Jurong Polyclinic and Econ Care Residence (jurong East),"200 Jurong East Avenue 1 Jurong Polyclinic and Econ Care Residence (jurong East), Singapore 609789",Non-Residential,15/10/2025,NIL,
Name Change,130061,61 Commonwealth Avenue West,"61 Commonwealth Avenue West, Singapore 130061",Residential,15/10/2025,NIL,
Name Change,59829,26 Havelock Road,"26 Havelock Road, Singapore 59829",Residential,15/10/2025,UNION SQUARE,
Name Change,560808,808 Ang Mo Kio Street 82,"808 Ang Mo Kio Street 82, Singapore 560808",Residential,15/10/2025,NIL,
Name Change,249076,278 Jervois Road,"278 Jervois Road, Singapore 249076",Residential,15/10/2025,NIL,
Name Change,820681,Nkf Dialysis Centre,"681 Punggol Drive Nkf Dialysis Centre, Singapore 820681",Non-Residential,15/10/2025,OASIS TERRACES,
Name Change,650459,459 Bukit Batok West Avenue 8,"459 Bukit Batok West Avenue 8, Singapore 650459",Residential,15/10/2025,NIL,
Name Change,213018,Farrer Park Fields,"18C Farrer Park Road Farrer Park Fields, Singapore 213018",Non-Residential,15/10/2025,NIL,
Name Change,640993,993 Jurong West Street 93,"993 Jurong West Street 93, Singapore 640993",Residential,15/10/2025,NIL,
Name Change,321125,125A Jalan Rajah,"125A Jalan Rajah, Singapore 321125",Residential,15/10/2025,NIL,
Name Change,602418,Teban Breeze,"418B Teban Gardens Road Teban Breeze, Singapore 602418",Non-Residential,15/10/2025,NIL,
Name Change,794419,419D Fernvale L,"419D Fernvale L, Singapore 794419",Residential,15/10/2025,NIL,
Name Change,161098,98A Havelock Road,"98A Havelock Road, Singapore 161098",Residential,15/10/2025,NIL,
Name Change,599489,Ngee Ann Polytechnic (blk 18),"535 Clementi Road Ngee Ann Polytechnic (blk 18), Singapore 599489",Non-Residential,15/10/2025,NGEE ANN POLYTECHNIC (BLK 1),
Name Change,318994,1000 Toa Payoh North,"1000 Toa Payoh North, Singapore 318994",Residential,15/10/2025,BERITA HARIAN,
Name Change,641404,404A Jurong West Street 42,"404A Jurong West Street 42, Singapore 641404",Residential,15/10/2025,NIL,
Name Change,551129,129A Serangoon North Avenue 1,"129A Serangoon North Avenue 1, Singapore 551129",Residential,15/10/2025,NIL,
Name Change,272050,50B Ghim Moh Close,"50B Ghim Moh Close, Singapore 272050",Residential,15/10/2025,NIL,
Name Change,690332,Parc Meadow @ Tengah,"332 Tengah Park Avenue Parc Meadow @ Tengah, Singapore 690332",Non-Residential,15/10/2025,PARK MEADOW @ TENGAH,
Name Change,690330,Parc Meadow @ Tengah,"330 Tengah Park Avenue Parc Meadow @ Tengah, Singapore 690330",Non-Residential,15/10/2025,PARK MEADOW @ TENGAH,
Name Change,142205,205B Queen's Crescent,"205B Queen's Crescent, Singapore 142205",Residential,15/10/2025,NIL,
Name Change,819458,Changi Nexus One,"75 Airport Cargo Road Changi Nexus One, Singapore 819458",Non-Residential,15/10/2025,DHL EXPRESS SOUTH EAST ASIA HUB,
Name Change,699912,Copen Grand,"57 Tengah Garden Walk Copen Grand, Singapore 699912",Non-Residential,15/10/2025,COPEN GRAND (U/C),
Name Change,257854,Gospel Light Bible-presbyterian Church,"60 Stevens Road Gospel Light Bible-presbyterian Church, Singapore 257854",Non-Residential,15/10/2025,NIL,
Name Change,270052,52 Ghim Moh Link,"52 Ghim Moh Link, Singapore 270052",Residential,15/10/2025,NIL,
Name Change,652474,474B Bukit Batok West Avenue 5,"474B Bukit Batok West Avenue 5, Singapore 652474",Residential,15/10/2025,NIL,
Name Change,600293,293 Jurong East Street 24,"293 Jurong East Street 24, Singapore 600293",Residential,15/10/2025,NIL,
Name Change,508899,Airport Fire Station 1,"2000 Upper Changi Road North Airport Fire Station 1, Singapore 508899",Non-Residential,15/10/2025,NIL,
Name Change,58476,25 Trengganu Street,"25 Trengganu Street, Singapore 58476",Residential,15/10/2025,HOTEL CALMO CHINATOWN,
Name Change,259603,Singapore Botanic Gardens (centre for Ethnobotany),"1G Cluny Road Singapore Botanic Gardens (centre for Ethnobotany), Singapore 259603",Non-Residential,15/10/2025,NIL,
Name Change,271052,52A Ghim Moh Close,"52A Ghim Moh Close, Singapore 271052",Residential,15/10/2025,NIL,
Name Change,550267,Market,"267 Serangoon Avenue 3 Market, Singapore 550267",Non-Residential,15/10/2025,NIL,
Name Change,552128,128B Serangoon North Avenue 1,"128B Serangoon North Avenue 1, Singapore 552128",Residential,15/10/2025,NIL,
Name Change,600291,291 Jurong East Street 24,"291 Jurong East Street 24, Singapore 600291",Residential,15/10/2025,NIL,
Name Change,602291,291B Jurong East Street 24,"291B Jurong East Street 24, Singapore 602291",Residential,15/10/2025,NIL,
Name Change,699910,Copen Grand,"53 Tengah Garden Walk Copen Grand, Singapore 699910",Non-Residential,15/10/2025,COPEN GRAND (U/C),
Name Change,691330,Parc Meadow @ Tengah,"330A Tengah Park Avenue Parc Meadow @ Tengah, Singapore 691330",Non-Residential,15/10/2025,PARK MEADOW @ TENGAH,
Name Change,270057,Ulu Pandan Banks,"57 Ghim Moh Link Ulu Pandan Banks, Singapore 270057",Non-Residential,15/10/2025,NIL,
Name Change,436884,6A Tanjong Rhu Road,"6A Tanjong Rhu Road, Singapore 436884",Residential,15/10/2025,DE CENTURIAN,
Name Change,213019,Farrer Park Arena,"19C Farrer Park Road Farrer Park Arena, Singapore 213019",Non-Residential,15/10/2025,NIL,
Name Change,569253,6 Ang Mo Kio Street 44,"6 Ang Mo Kio Street 44, Singapore 569253",Residential,15/10/2025,PATHLIGHT SCHOOL 2,
Name Change,138683,10 Dover Drive,"10 Dover Drive, Singapore 138683",Residential,15/10/2025,SINGAPORE INSTITUTE OF TECHNOLOGY@DOVER,
Name Change,271051,51A Ghim Moh Close,"51A Ghim Moh Close, Singapore 271051",Residential,15/10/2025,NIL,
Name Change,760516,516 Miltonia Close,"516 Miltonia Close, Singapore 760516",Residential,15/10/2025,NIL,
Name Change,561808,808A Ang Mo Kio Street 82,"808A Ang Mo Kio Street 82, Singapore 561808",Residential,15/10/2025,NIL,
Name Change,270051,51 Ghim Moh Link,"51 Ghim Moh Link, Singapore 270051",Residential,15/10/2025,NIL,
Name Change,59572,7 Magazine Road,"7 Magazine Road, Singapore 59572",Residential,15/10/2025,UNION SQUARE,
Name Change,651458,458A Bukit Batok West Avenue 8,"458A Bukit Batok West Avenue 8, Singapore 651458",Residential,15/10/2025,NIL,
Name Change,690328,Parc Meadow @ Tengah,"328 Tengah Park Avenue Parc Meadow @ Tengah, Singapore 690328",Non-Residential,15/10/2025,PARK MEADOW @ TENGAH,
Name Change,680822,822 Keat Hong Link,"822 Keat Hong Link, Singapore 680822",Residential,15/10/2025,NIL,
Name Change,596569,Bukit Timah Community Club,"20 Toh Yi Drive Bukit Timah Community Club, Singapore 596569",Non-Residential,15/10/2025,BUKIT TIMAH COMMUNITY CLUB (PENDING U/C),
Name Change,319258,Toa Payoh South Community Club,"1999 Lorong 8 Toa Payoh Toa Payoh South Community Club, Singapore 319258",Non-Residential,15/10/2025,TOA PAYOH SOUTH COMMUNITY CLUB (PENDING RELOCATION),
Name Change,681628,628A Yew Tee Close,"628A Yew Tee Close, Singapore 681628",Residential,15/10/2025,NIL,
Name Change,427373,Aqueen Heritage Hotel - Joo Chiat,"51 Joo Chiat Road Aqueen Heritage Hotel - Joo Chiat, Singapore 427373",Non-Residential,15/10/2025,AM HOTEL,
Name Change,828656,Punggol Sports Centre,"11 Sentul Crescent Punggol Sports Centre, Singapore 828656",Non-Residential,15/10/2025,PUNGGOL REGIONAL SPORTS CENTRE,
Name Change,693102,102C Plantation Close,"102C Plantation Close, Singapore 693102",Residential,15/10/2025,NIL,
Name Change,272057,Ulu Pandan Banks,"57B Ghim Moh Link Ulu Pandan Banks, Singapore 272057",Non-Residential,15/10/2025,NIL,
Name Change,762519,519B Miltonia Close,"519B Miltonia Close, Singapore 762519",Residential,15/10/2025,NIL,
Name Change,298824,60 Kheam Hock Road,"60 Kheam Hock Road, Singapore 298824",Residential,15/10/2025,NIL,
Name Change,461046,46A Bedok South Avenue 3,"46A Bedok South Avenue 3, Singapore 461046",Residential,15/10/2025,NIL,
Name Change,642402,402B Jurong West Street 42,"402B Jurong West Street 42, Singapore 642402",Residential,15/10/2025,NIL,
Name Change,763524,524C Yishun Street 53,"524C Yishun Street 53, Singapore 763524",Residential,15/10/2025,NIL,
Name Change,760527,527 Yishun Street 53,"527 Yishun Street 53, Singapore 760527",Residential,15/10/2025,NIL,
Name Change,550128,128 Serangoon North Avenue 1,"128 Serangoon North Avenue 1, Singapore 550128",Residential,15/10/2025,NIL,
Name Change,271053,53A Ghim Moh Link,"53A Ghim Moh Link, Singapore 271053",Residential,15/10/2025,NIL,
Name Change,320125,125 Jalan Rajah,"125 Jalan Rajah, Singapore 320125",Residential,15/10/2025,NIL,
Name Change,761518,518A Miltonia Close,"518A Miltonia Close, Singapore 761518",Residential,15/10/2025,NIL,
Name Change,569250,Pathlight School (ang Mo Kio Campus 2),"2 Ang Mo Kio Street 44 Pathlight School (ang Mo Kio Campus 2), Singapore 569250",Non-Residential,15/10/2025,PATHLIGHT SCHOOL 3,
Name Change,578428,46 Jalan Chempedak,"46 Jalan Chempedak, Singapore 578428",Residential,15/10/2025,NIL,
Name Change,762523,523B Yishun Street 53,"523B Yishun Street 53, Singapore 762523",Residential,15/10/2025,NIL,
Name Change,132065,65B Commonwealth Avenue West,"65B Commonwealth Avenue West, Singapore 132065",Residential,15/10/2025,NIL,
Name Change,141204,204A Queen's Crescent,"204A Queen's Crescent, Singapore 141204",Residential,15/10/2025,NIL,
