blk_no,street,postal_code,name,lat,lon
17,SING JOO WALK,217828,NIL,1.31475232203562,103.855029229292
56,SERANGOON ROAD,217963,NIL,1.30595646728721,103.851672449449
74,SERANGOON ROAD,217979,LITTLE INDIA CONSERVATION AREA,1.30638241058082,103.851928756351
76,SERANGOON ROAD,217981,LITTLE INDIA CONSERVATION AREA,1.3064242406496,103.851950253064
81,SERANGOON ROAD,217986,LITTLE INDIA CONSERVATION AREA,1.30670170191791,103.851794335641
81A,SERANGOON ROAD,217986,LITTLE INDIA CONSERVATION AREA,1.30670170219165,103.851794335913
83,SERANGOON ROAD,217988,LITTLE INDIA CONSERVATION AREA,1.30673420892015,103.851815378365
83A,SERANGOON ROAD,217988,LITTLE INDIA CONSERVATION AREA,1.30673420864643,103.851815378365
102,SERANGOON ROAD,218007,LITTLE INDIA CONSERVATION AREA,1.30696027778789,103.852334844726
102A,SERANGOON ROAD,218007,LITTLE INDIA CONSERVATION AREA,1.30696027778789,103.852334844726
268,SERANGOON ROAD,218101,NIL,1.31022851750568,103.854424411773
60,RANGOON ROAD,218350,R66 APARTMENTS,1.31404520941052,103.854387162231
62,RANGOON ROAD,218352,R66 APARTMENTS,1.31391051715464,103.854392537736
115,OWEN ROAD,218922,NIL,1.3137459705526,103.852779470682
115A,OWEN ROAD,218922,NIL,1.31374597027888,103.85277947041
115B,OWEN ROAD,218922,NIL,1.31374597027888,103.85277947041
119,OWEN ROAD,218924,NIL,1.31382910189917,103.85270691493
119A,OWEN ROAD,218924,NIL,1.31382910189917,103.85270691493
119B,OWEN ROAD,218924,NIL,1.31382910189917,103.85270691493
128,OWEN ROAD,218932,NIL,1.31423436415954,103.852800608118
101,MERGUI ROAD,219067,CITYSCAPE @FARRER PARK,1.31802199387753,103.851593706635
2,CAMBRIDGE ROAD,219678,NIL,1.31363473073176,103.847469429054
4,CAMBRIDGE ROAD,219680,NIL,1.31367499407171,103.847524448858
6,CAMBRIDGE ROAD,219681,NIL,1.31375378363048,103.84754053215
7,CAMBRIDGE ROAD,219682,NIL,1.314299476679,103.846732771376
8,BELILIOS LANE,219955,NIL,1.30715281865383,103.851735430842
8A,BELILIOS LANE,219955,NIL,1.30715281892756,103.85173543057
4A,WINSTEDT ROAD,227984,MONKS HILL FLAT,1.30937860316803,103.84008612717
18,WINSTEDT ROAD,227987,NIL,1.31081854285801,103.842184750619
17,WILKIE TERRACE,228029,THE CHRISTIAN ASSEMBLY HALL,1.30310860143133,103.84906910408
130,SOPHIA ROAD,228185,ORCHARD SOPHIA (U/C),1.30314396399284,103.846281830817
56,SAUNDERS ROAD,228283,EMERALD HILL CONSERVATION AREA,1.30480380460562,103.838906940214
3,MAKEWAY AVENUE,228600,NEWTON EDGE,1.31249048224015,103.842087094326
27,MACKENZIE ROAD,228682,MACKENZIE REGENCY,1.30465722284432,103.849480361389
8,JALAN LADA PUTEH,228920,KIMSIA PARK,1.30510395115121,103.83437253032
13,JALAN LADA PUTEH,228925,KIMSIA PARK,1.30540569059685,103.834314329515
22,JALAN LADA PUTEH,228934,KIMSIA PARK,1.3051161815779,103.834837524401
1,JALAN JINTAN,229001,KIM SIA COURT,1.30590952063275,103.833909984178
9,JALAN JINTAN,229006,KIM SIA COURT,1.3059398553099,103.834343686391
2A,JALAN ARUAN,229101,NIL,1.31320359392223,103.842589782639
15,HOOPER ROAD,229192,NIL,1.31169582303349,103.843001268
98,EMERALD HILL ROAD,229374,EMERALD HILL CONSERVATION AREA,1.30385646303864,103.839776474082
101,EMERALD HILL ROAD,229377,EMERALD HILL CONSERVATION AREA,1.30450768348506,103.839292446461
102,EMERALD HILL ROAD,229378,EMERALD HILL CONSERVATION AREA,1.30396163480149,103.839779186181
11,CLAYMORE ROAD,229541,NIL,1.30839392222001,103.829785235353
11,CLAYMORE ROAD,229541,PAT'S SCHOOLHOUSE PTE LTD,1.30837528951103,103.829799812554
24,CAIRNHILL ROAD,229654,EMERALD HILL CONSERVATION AREA,1.3032664894676,103.837998354633
182,BUKIT TIMAH ROAD,229853,NIL,1.31161451216853,103.842530609407
200,BUKIT TIMAH ROAD,229862,ATLAND HOUSE,1.31184270637438,103.842073363162
8,ADIS ROAD,229975,PARC SOPHIA,1.30156333624985,103.847382274312
7A,TONG WATT ROAD,238012,THE WHARF RESIDENCE,1.29372401821426,103.839758988169
221,RIVER VALLEY ROAD,238279,NIL,1.29365957052988,103.842347284957
224,RIVER VALLEY ROAD,238282,NIL,1.29390634151298,103.842611900094
224A,RIVER VALLEY ROAD,238282,NIL,1.2939063417867,103.842611899823
32,OXLEY GARDEN,238763,OXLEY GARDEN,1.29742569784441,103.842252990901
321,ORCHARD ROAD,238866,ORCHARD SHOPPING CENTRE,1.30149992510852,103.837888257002
376,ORCHARD ROAD,238901,ROYAL THAI EMBASSY,1.30664315361959,103.830789096612
10,MOHAMED SULTAN ROAD,238960,NIL,1.29384926399793,103.841695393108
15,MOHAMED SULTAN ROAD,238964,RIVER VALLEY CONSERVATION AREA,1.29361729548254,103.841544791796
17,MOHAMED SULTAN ROAD,238966,RIVER VALLEY CONSERVATION AREA,1.29352631861118,103.841480624897
61,KIM YAM ROAD,239362,NIL,1.29289258930651,103.840155397785
145,KILLINEY ROAD,239565,THE BOUTIQ,1.29661070295127,103.838583743882
131,KILLINEY ROAD,239571,CGH BUILDING,1.29731616717126,103.838541255824
129,DEVONSHIRE ROAD,239886,NIL,1.29977987925788,103.836224884513
33,TANGLIN ROAD,247913,SAINT REGIS RESIDENCES SINGAPORE,1.30556989413677,103.826602265235
139,TANGLIN ROAD,247928,TUDOR COURT,1.30514077636797,103.824341882821
291,TANGLIN ROAD,247946,NIL,1.30256730893871,103.820680813066
291A,TANGLIN ROAD,247946,NIL,1.30256730921243,103.820680813066
293,TANGLIN ROAD,247946,NIL,1.30256730921243,103.820680813066
293A,TANGLIN ROAD,247946,NIL,1.30256730921243,103.820680813066
293B,TANGLIN ROAD,247946,NIL,1.30256730921243,103.820680813066
339,TANGLIN ROAD,247958,NIL,1.29605658354694,103.818200301051
357,TANGLIN ROAD,247961,CRESCENT GIRLS' SCHOOL,1.29331947077104,103.817544461755
5,SWETTENHAM GREEN,248101,NIL,1.30348957798201,103.804757987727
28,SWETTENHAM ROAD,248112,NIL,1.30186504040901,103.805898334371
8,SWETTENHAM CLOSE,248139,NIL,1.30090004338824,103.807185595543
471,RIVER VALLEY ROAD,248356,RV RESIDENCES,1.29434105060757,103.828440282424
475,RIVER VALLEY ROAD,248360,VALLEY PARK,1.29390635674809,103.828675270658
481,RIVER VALLEY ROAD,248366,VALLEY PARK,1.29309557567258,103.829103631461
5A,RIDLEY PARK,248477,TANGLIN PARK,1.29987502571178,103.816125524685
8,PEIRCE HILL,248565,PEIRCE VILLAS,1.30411447168154,103.806055062925
27,ONE TREE HILL,248710,NIL,1.30167698176762,103.826343980303
12B,ONE TREE HILL,248715,ONE TREE HILL COLLECTION,1.30121416929856,103.825847313321
18,NATHAN ROAD,248747,NATHAN PLACE,1.29501081391159,103.826436796721
75,LOEWEN ROAD,248844,LOEWEN CLUSTER (TANGLIN VILLAGE),1.30240768065049,103.811835791449
3,KAY SIANG ROAD,248923,NIL,1.29579798447925,103.814846016822
3,KAY SIANG ROAD,248923,AMITY GLOBAL INSTITUTE,1.29575822094745,103.81484829242
3,KAY SIANG ROAD,248923,NYU TISCH SCHOOL OF THE ARTS ASIA,1.29656831288548,103.814257803885
10A,KAY SIANG ROAD,248927,NIL,1.29807326140228,103.811965569544
11,KAY SIANG ROAD,248928,NIL,1.29751845821691,103.811635141734
15,KAY SIANG ROAD,248931,NIL,1.2976035577832,103.810774636701
37C,JERVOIS ROAD,249023,JERVOISVILLE,1.29487737406747,103.822554428687
40B,JERVOIS ROAD,249039,SRI MENANTI ESTATE,1.29328515194323,103.822633961827
8,JERVOIS CLOSE,249104,JERVOIS MANSION (U/C),1.29339098095304,103.824468739427
19,JALAN TUPAI,249146,KIM LIN PARK,1.30245174324598,103.8279945574
122,GRANGE ROAD,249601,RAINBOW MANSIONS,1.30004982546752,103.825218545659
122A,GRANGE ROAD,249601,RAINBOW MANSIONS,1.30005442663394,103.825215017631
122B,GRANGE ROAD,249601,RAINBOW MANSIONS,1.30005442663394,103.825215017631
8B,BISHOPSGATE,249985,NIL,1.29701531658606,103.821393607957
10,WALSHE ROAD,257654,GARDENVILLE,1.31246173086025,103.827302948052
10,TAMAN NAKHODA,257748,VILLA DELLE ROSE,1.3106617609274,103.807401783588
10A,TAMAN NAKHODA,257748,VILLA DELLE ROSE,1.310646600953,103.807392499144
30,TAMAN NAKHODA,257758,VILLA DELLE ROSE,1.31130268101462,103.807310464082
30A,TAMAN NAKHODA,257758,VILLA DELLE ROSE,1.31130535906782,103.807296139255
1A,STEVENS DRIVE,257889,NIL,1.31720489079677,103.826210671461
3A,STEVENS DRIVE,257895,NIL,1.31722389553659,103.826605223906
3B,STEVENS DRIVE,257896,NIL,1.31707653855835,103.826619710958
7,STEVENS CLOSE,257947,NIL,1.31482767792454,103.825279677188
14,STEVENS CLOSE,257953,NIL,1.31527548498403,103.825173499087
1,SARKIES ROAD,258130,NIL,1.31425501905539,103.836931082749
1,SARKIES ROAD,258130,ALLIANCE FRANCAISE,1.3140495872366,103.837218652258
1,SARKIES ROAD,258130,ALLIANCE FRANCAISE DE SINGAPOUR,1.31410504727739,103.83715376204
9,NASSIM ROAD,258376,NIL,1.30770698085011,103.825306959456
9,NASSIM ROAD,258376,NASSIM 9,1.3075235286784,103.825426358037
11A,NASSIM ROAD,258379,SAGE,1.30733965013533,103.824356476923
8,MARGOLIOUTH ROAD,258573,NIL,1.31893161189686,103.82442684706
13,GALLOP WALK,258936,NIL,1.31671005166169,103.810201307621
19,GALLOP WALK,258939,NIL,1.31621660600276,103.810154191455
22,GALLOP ROAD,258985,GALLOP PARK,1.31451298013012,103.812834453223
25,GALLOP ROAD,258988,GALLOP PARK,1.31515715369923,103.812640101995
27,GALLOP ROAD,258990,NIL,1.31484950001392,103.812085720671
21,GALLOP PARK,259029,NIL,1.3182175762101,103.812525751108
36,EWE BOON ROAD,259333,THE CLAYTON,1.31726917440804,103.829503589576
10H,DALVEY ESTATE,259535,DALVEY VILLAS,1.31776551724885,103.821383507023
1,CLUNY ROAD,259569,SINGAPORE BOTANIC GARDENS (BANDSTAND GAZEBO),1.31038657419727,103.816319662593
1,CLUNY ROAD,259569,SINGAPORE BOTANIC GARDENS (BOTANY CENTRE),1.3084669086732,103.817947000372
1,CLUNY ROAD,259569,SINGAPORE BOTANIC GARDENS (BUKIT TIMAH VISITOR SERVICES CENTRE),1.32203446638866,103.815322097356
1,CLUNY ROAD,259569,SINGAPORE BOTANIC GARDENS (BURKILL HALL),1.31233132546999,103.813671241453
1,CLUNY ROAD,259569,SINGAPORE BOTANIC GARDENS (COOL HOUSE),1.3136999593839,103.814570267153
1,CLUNY ROAD,259569,SINGAPORE BOTANIC GARDENS (EJH CORNER HOUSE),1.31502914349758,103.81536901111
1,CLUNY ROAD,259569,SINGAPORE BOTANIC GARDENS (FERNERY),1.31045058940245,103.817526200203
1,CLUNY ROAD,259569,SINGAPORE BOTANIC GARDENS (GREEN PAVILION),1.3078828801418,103.818381865328
1,CLUNY ROAD,259569,SINGAPORE BOTANIC GARDENS (HOLTTUM HALL),1.30872140102123,103.817608204182
1,CLUNY ROAD,259569,SINGAPORE BOTANIC GARDENS (LEARNING FOREST),1.31040357590507,103.81517891463
1,CLUNY ROAD,259569,NATIONAL PARKS BOARD (NPARKS),1.31568827087057,103.816190606231
1,CLUNY ROAD,259569,SINGAPORE BOTANIC GARDENS (ORCHID PLAZA),1.31174127372851,103.814981391072
1,CLUNY ROAD,259569,SINGAPORE BOTANIC GARDENS (PALM VALLEY),1.31273862337468,103.815254098559
1,CLUNY ROAD,259569,SINGAPORE BOTANIC GARDENS (PLANT HOUSE),1.31012516822556,103.817519070035
1,CLUNY ROAD,259569,SINGAPORE BOTANIC GARDENS (PRISONER-OF-WAR BRICK STEPS),1.31010846694402,103.817303083424
1,CLUNY ROAD,259569,SINGAPORE BOTANIC GARDENS (RIDLEY HALL),1.30873761218125,103.817938612182
1,CLUNY ROAD,259569,SINGAPORE BOTANIC GARDENS (SHAW FOUNDATION SYMPHONY STAGE),1.31390620343792,103.815005397569
1,CLUNY ROAD,259569,SINGAPORE BOTANIC GARDENS (TAMAN SERASI FOOD GARDEN),1.31127896443187,103.815308534846
1,CLUNY ROAD,259569,SINGAPORE BOTANIC GARDENS (VISITOR CENTRE),1.31506178840771,103.816230384663
1,CLUNY ROAD,259569,SINGAPORE BOTANIC GARDENS,1.31347941910133,103.813180039922
1,CLUNY ROAD,259569,SINGAPORE BOTANIC GARDENS VISITOR CENTRE,1.31489647259165,103.81619012725
1,CLUNY ROAD,259569,NIL,1.32215664251126,103.818185872471
1,CLUNY ROAD,259569,CDL GREEN GALLERY @ SBG HERITAGE MUSEUM,1.3082142462258,103.817757900638
1,CLUNY ROAD,259569,SBG HERITAGE MUSEUM,1.30869426873741,103.817628402924
1,CLUNY ROAD,259569,NATIONAL PARKS BOARD HEADQUARTERS,1.31568178924352,103.816125338434
2,CLUNY PARK,259610,NIL,1.31750691886919,103.81507970541
431,BUKIT TIMAH ROAD,259738,JAYA TOWER,1.32010701731526,103.82397812475
469F,BUKIT TIMAH ROAD,259775,FEDERAL BUILDING,1.31838400183786,103.817450880584
469F,BUKIT TIMAH ROAD,259775,FORMER RAFFLES COLLEGE,1.31846856869883,103.817548947415
469F,BUKIT TIMAH ROAD,259775,NATIONAL UNIVERSITY OF SINGAPORE (BUKIT TIMAH CAMPUS),1.31834209954134,103.817395994437
239A,BUKIT TIMAH ROAD,259779,TEMPORARY SITE OFFICE,1.31312173772608,103.83764748731
5,BALMORAL CRESCENT,259895,VIP HOTEL,1.31579084686673,103.834683125895
13,BALMORAL CRESCENT,259974,NIL,1.31597061696877,103.834988101755
97,VICTORIA PARK GROVE,266180,VICTORIA PARK VILLAS,1.32223673191506,103.803125921615
99,VICTORIA PARK GROVE,266182,VICTORIA PARK VILLAS,1.32221674585734,103.803059156908
69N,JALAN LIM TAI SEE,266269,VENTURA HEIGHTS,1.32120558612959,103.7915938881
71D,JALAN LIM TAI SEE,266273,VENTURA HEIGHTS,1.32106227855981,103.791695571651
157,CORONATION ROAD WEST,266363,NIL,1.32291500353702,103.800191743499
87,KING'S DRIVE,266454,KINGS VILLE,1.32041124728861,103.806608160974
35,VICTORIA PARK ROAD,266516,VICTORIA PARK,1.31983258636152,103.801869459741
49,VICTORIA PARK ROAD,266524,NIL,1.32145161541166,103.801352613956
18J,QUEEN ASTRID PARK,266820,QUEEN ASTRID PARK,1.32042375584022,103.790938714869
5,PRINCESS OF WALES ROAD,266904,NIL,1.32410876584266,103.808798584804
17,PRINCESS OF WALES ROAD,266918,NIL,1.3231287708092,103.808228067924
19,PRINCESS OF WALES ROAD,266921,PRINCESS OF WALES PARK,1.32306140478872,103.808193686746
33,PRINCE OF WALES ROAD,266985,PRINCESS OF WALES PARK,1.32249249875655,103.808702033101
11,NAMLY RISE,267119,SHAMROCK PARK,1.32645986570349,103.794272471637
21,NAMLY DRIVE,267435,SHAMROCK PARK,1.32387715784844,103.79788271536
30,NAMLY DRIVE,267444,SHAMROCK PARK,1.32390065224413,103.796130816093
26,NAMLY CRESCENT,267541,SHAMROCK PARK,1.32680424349804,103.795726209366
12B,LEEDON PARK,267925,NIL,1.31721660811838,103.796831607785
3A,LEEDON PARK,267928,NIL,1.31499670739011,103.796739051741
37,KINGSMEAD ROAD,267988,NIL,1.32135084298878,103.805891593714
48,KINGSMEAD ROAD,267994,NIL,1.32058044400182,103.806400467035
54C,KING'S ROAD,268103,KING'S GARDEN,1.32045145569393,103.807777058082
54D,KING'S ROAD,268104,KING'S GARDEN,1.32049979971566,103.807649998846
18,KING'S CLOSE,268195,KING'S GARDEN,1.31763647354072,103.803623343711
101,JALAN LIM TAI SEE,268436,REGENT VILLAS,1.32174536570432,103.790759296421
106,JALAN LIM TAI SEE,268441,REGENT VILLAS,1.32224360265039,103.791520420985
108,JALAN LIM TAI SEE,268443,REGENT VILLAS,1.32233975484283,103.791534430378
69A,JALAN LIM TAI SEE,268464,VENTURA HEIGHTS,1.3213947758096,103.79167652007
17,FORD AVENUE,268696,NIL,1.31451889588047,103.794032697379
28,FIFTH AVENUE,268792,AVENUE VILLAS,1.32810300726098,103.795270994286
31,FIFTH AVENUE,268794,NIL,1.32719990202827,103.795626127984
23A,DUKE'S ROAD,268915,NIL,1.32172602789089,103.811514709992
9,DUCHESS ROAD,268981,DUKE'S GARDEN,1.32451632086244,103.808265701708
81,DUCHESS ROAD,269009,NIL,1.32256689131842,103.80704752368
87,DUCHESS ROAD,269012,PRINCESS OF WALES PARK,1.3223700688472,103.806815377853
52,CORONATION ROAD WEST,269265,ASTRID MEADOWS,1.3191125498394,103.79584847417
16,CORONATION ROAD,269422,NIL,1.32285183767122,103.809523991801
27A,CORONATION DRIVE,269616,NIL,1.32294160630326,103.805267038495
619B,BUKIT TIMAH ROAD,269722,NIL,1.32446179437203,103.809226444965
39,BIN TONG PARK,269820,BIN TONG PARK,1.32219477709441,103.799295635533
2,ASTRID HILL,269925,NIL,1.31939629149516,103.792495651238
6,ASTRID HILL,269929,NIL,1.32049523861262,103.79138161205
14,ALLAMANDA GROVE,269969,ALLAMANDA GROVE,1.32293667269018,103.79393312164
32,ALLAMANDA GROVE,269978,ALLAMANDA GROVE,1.32338593624771,103.793390327774
5,ALLAMANDA GROVE,269983,NIL,1.32283752045246,103.794422474075
4,GHIM MOH ROAD,270004,GHIM MOH GREEN,1.31319369617182,103.788192237043
16,GHIM MOH ROAD,270016,NIL,1.30940810453696,103.788085613356
5A,HOLLAND CLOSE,271005,MULTI STOREY CAR PARK,1.30881793355141,103.796173244838
833,OLD HOLLAND ROAD,275830,NIL,1.33085826110672,103.788793215216
296,LAUREL WOOD AVENUE,275931,THE TENERIFFE,1.32647701459032,103.791033436178
298,LAUREL WOOD AVENUE,275932,THE TENERIFFE,1.32647701459032,103.791033436178
330,LAUREL WOOD AVENUE,275948,THE TENERIFFE,1.3260184297689,103.791536330781
338,LAUREL WOOD AVENUE,275952,THE TENERIFFE,1.32620115331495,103.791120651026
352,LAUREL WOOD AVENUE,275959,THE TENERIFFE,1.32620115331495,103.791120651026
33,TAMAN WARNA,276369,NIL,1.31024187120812,103.798647993344
271,SIXTH AVENUE,276562,DYNASTY GARDEN,1.3233259419597,103.792045837686
271A,SIXTH AVENUE,276562,DYNASTY GARDEN,1.32332791091667,103.792045625242
271B,SIXTH AVENUE,276562,DYNASTY GARDEN,1.32332791091667,103.792045625242
589,SIXTH AVENUE,276660,MING TECK PARK,1.31844246020522,103.788599613184
3,REDWOOD AVENUE,276713,EDEN PARK,1.33132575710476,103.792043935542
21A,MOUNT SINAI RISE,276935,RIDGEWOOD CONDOMINIUM,1.31626546696341,103.779546381434
21J,MOUNT SINAI RISE,276943,RIDGEWOOD CONDOMINIUM,1.31626546696341,103.779546381434
25,MOUNT SINAI RISE,276951,MOUNT SINAI,1.3168971747949,103.780644640392
33,MOUNT SINAI RISE,276954,THE MARBELLA,1.31444277394969,103.777857710337
11,MOONBEAM TERRACE,277297,HOLLAND GARDENS,1.3187412671273,103.782458908229
7,MAPLE LANE,277551,EDEN PARK,1.33018177428728,103.792248394377
20,LOTUS AVENUE,277603,LUCKY PARK,1.33000741964688,103.793563263816
14,LASIA AVENUE,277845,LUCKY PARK,1.32949680640404,103.794113329164
2,LANTANA AVENUE,277897,LUCKY PARK,1.32927827462366,103.793796246174
4,LANTANA AVENUE,277900,LUCKY PARK,1.32920922403393,103.793755654798
7,JALAN TENANG,277941,MCMAHON PARK,1.31642414045102,103.787506682684
8,JALAN TENANG,277942,MCMAHON PARK,1.31663412243461,103.787706675403
49,JALAN RUMIA,278002,NIL,1.31096678586705,103.797419531072
57,JALAN RUMIA,278006,NIL,1.31094396875809,103.797110349433
67,JALAN RUMIA,278011,NIL,1.31101840319943,103.79680345368
17A,MOUNT SINAI CRESCENT,278282,MOUNT SINAI,1.3151937172451,103.781226674925
470,HOLLAND ROAD,278652,BAN GUAN PARK,1.3235089674864,103.786075926997
1,HOLLAND GROVE WALK,278750,HOLLAND GROVE PARK,1.31461476672549,103.78143191715
57,HOLLAND GROVE DRIVE,278885,HOLLAND GROVE PARK,1.31358030602883,103.779938738457
59,HOLLAND GROVE DRIVE,278887,HOLLAND GROVE PARK,1.3135821104025,103.779859007144
66,HOLLAND GROVE DRIVE,278894,NIL,1.31397413693801,103.779594973014
34,HOLLAND DRIVE,278941,NIL,1.30927714393997,103.791913301621
9A,HOLLAND DRIVE,278942,NIL,1.31046897565785,103.793939892591
1,GROVE LANE,279007,HENRY PARK,1.31487300342593,103.783522041081
27,GROVE LANE,279024,HENRY PARK,1.31398293746721,103.784665616753
3,GREENLEAF RISE,279372,BAN GUAN PARK,1.32475086454205,103.787828046747
5,GREENLEAF RISE,279373,BAN GUAN PARK,1.32463024220304,103.787885038387
7,GREENLEAF LANE,279466,BAN GUAN PARK,1.32145790836414,103.787162486781
3B,EWART PARK,279735,EWART PARK,1.32574059887548,103.783726734993
4,EWART PARK,279736,EWART PARK,1.32523282337909,103.78424568443
5,EWART PARK,279737,NIL,1.32551286911084,103.782735460526
2A,BRIZAY PARK,279943,BRIZAY PARK,1.33007723669549,103.786185812288
2B,BRIZAY PARK,279944,BRIZAY PARK,1.33035382411298,103.78617677748
19,ANAMALAI AVENUE,279987,NIL,1.33082693989783,103.794758047658
2,ANAMALAI AVENUE,279988,ROYALGREEN,1.33161839267294,103.794252400987
2C,ANAMALAI AVENUE,279991,ROYALGREEN,1.33147166978481,103.793578918895
2D,ANAMALAI AVENUE,279992,ROYALGREEN,1.33126778578604,103.793996549226
7J,HILLCREST ROAD,286692,HILLCREST VILLA,1.3286755772356,103.805360911206
7Q,HILLCREST ROAD,286698,HILLCREST VILLA,1.32885393772519,103.805095071214
13F,HILLCREST ROAD,286737,HILLCREST VILLA,1.32888031521107,103.805699614313
19P,HILLCREST ROAD,286795,HILLCREST VILLA,1.32942505555752,103.805540120987
7A,GREENWOOD CRESCENT,286956,THE GREENWOOD,1.33620088961897,103.805605276683
21,GREENWOOD CRESCENT,286985,THE GREENWOOD,1.33541080000863,103.80605255757
23,GREENWOOD CRESCENT,286986,THE GREENWOOD,1.33527265680501,103.806046073027
25,GREENWOOD CRESCENT,286987,THE GREENWOOD,1.33511417187488,103.805933868671
3,GREENWOOD LANE,286994,THE GREENWOOD,1.33669956270823,103.805193844099
105,GREENWOOD AVENUE,287024,THE GREENWOOD,1.33526690844014,103.805014092646
46A,WATTEN VIEW,287177,WATTEN HILL,1.33079927096832,103.809453846416
48A,WATTEN VIEW,287180,WATTEN HILL,1.33080613026598,103.809520259325
66,WATTEN RISE,287381,WATTEN ESTATE,1.32789860632971,103.810607115044
68,WATTEN RISE,287382,WATTEN ESTATE,1.32788665379955,103.810697930415
70,WATTEN ESTATE ROAD,287549,WATTEN ESTATE,1.32934136004002,103.810060880562
83B,WATTEN ESTATE ROAD,287571,WATTEN HILL,1.33047537670559,103.809558000895
8,WATTEN DRIVE,287644,WATTEN ESTATE,1.32806092749013,103.807272973113
25,WATTEN CLOSE,287747,NIL,1.32784273432086,103.808073288751
25,WATTEN CLOSE,287747,WATTEN ESTATE,1.32792648718888,103.808090829165
26,WATTEN CLOSE,287748,WATTEN ESTATE,1.32798466861409,103.808606494053
22,VANDA ROAD,287782,ORCHID VILLAGE,1.33252748159225,103.799346761528
3,VANDA CRESCENT,287893,ORCHID VILLAGE,1.33285071601828,103.798816991198
10,VANDA CRESCENT,287900,ORCHID VILLAGE,1.3333797484721,103.799415732229
4,VANDA AVENUE,287943,NIL,1.33428998877788,103.801446469676
7,VANDA AVENUE,287946,ORCHID VILLAGE,1.33480355479282,103.801042492058
12,SUNSET AVENUE,288255,RAFFLES PARK,1.33398790251551,103.803428750504
9,SHELFORD ROAD,288352,SHELFORD GREEN,1.32456554554323,103.812187010308
58,SHELFORD ROAD,288448,WATTEN ESTATE,1.3277014547939,103.810482387466
63,SHELFORD ROAD,288453,PRE-SCHOOL BY-THE-PARK PTE. LTD.,1.32672697822028,103.810688683497
63,SHELFORD ROAD,288453,WATTEN ESTATE,1.32672712466852,103.810688807516
4,HILLCREST ROAD,288895,HILLCREST PARK,1.32777493803965,103.806221245265
16,HILLCREST ROAD,288901,HILLCREST PARK,1.32824489967822,103.806573058177
37,HILLCREST ROAD,288913,NATIONAL JUNIOR COLLEGE,1.33029291072172,103.804110905425
42,HILLCREST ROAD,288917,HILLCREST PARK,1.32928504348642,103.807323424084
62,HILLCREST ROAD,288933,HILLCREST PARK,1.3301282895645,103.807567872094
119,HILLCREST ROAD,288988,HILLCREST PARK,1.33401497295179,103.807763385642
120,HILLCREST ROAD,288989,HILLCREST PARK,1.33276121278488,103.808831510422
133,HILLCREST ROAD,289003,HILLCREST PARK,1.33462236636529,103.807774588555
142,HILLCREST ROAD,289012,HILLCREST PARK,1.33357661949252,103.808365685216
1A,HILLCREST ROAD,289075,HILLCREST VILLA,1.32808330923991,103.805620639336
59,GREENWOOD AVENUE,289264,HILLCREST PARK,1.33276376388433,103.805183753688
61,GREENWOOD AVENUE,289266,HILLCREST PARK,1.33285622858512,103.805153176122
69,GREENWOOD AVENUE,289275,HILLCREST PARK,1.33361033802162,103.804914428921
20,GREENDALE AVENUE,289510,HILLCREST PARK,1.33264230153195,103.806429265228
1B,PARK VALE,289741,WATTEN ESTATE,1.33024941868888,103.810450707552
17,ADAM PARK,289936,NIL,1.33061098455496,103.814188643646
3,ADAM DRIVE,289963,NIL,1.3358062389429,103.815814569941
135Q,WHITLEY ROAD,297674,THE WHITLEY RESIDENCES,1.32543471506587,103.837560028559
135T,WHITLEY ROAD,297677,THE WHITLEY RESIDENCES,1.32527369271623,103.837425068982
89,UNIVERSITY ROAD,297895,CAPITOL PARK,1.32957331136661,103.817675507217
29,TUDOR CLOSE,297956,TUDOR VIEW,1.32661385417768,103.818971155231
32,TUDOR CLOSE,297959,TUDOR VIEW,1.32729069022284,103.818862977861
9,TREVOSE CRESCENT,298025,DUNEARN ESTATE,1.32324800102434,103.8222718245
490,THOMSON ROAD,298191,SAINT JOSEPH'S INSTITUTION INTERNATIONAL,1.33277966205662,103.841203293423
490,THOMSON ROAD,298191,SAINT JOSEPH'S INSTITUTION INTERNATIONAL ELEMENTARY SCHOOL,1.33350926674817,103.840947180336
23,MOUNT PLEASANT DRIVE,298385,NIL,1.33102018469779,103.827450295685
27,MOUNT PLEASANT DRIVE,298387,NIL,1.33058960387124,103.826390398251
8,LORNIE WALK,298663,NIL,1.33862562261984,103.820519763935
17,LORNIE WALK,298669,NIL,1.33855324242296,103.820993763997
6,JOHN ROAD,298865,CALDECOTT HILL ESTATE,1.3373035837501,103.834029280964
7,JALAN UNGGAS,298918,CAPITOL PARK,1.32397659259361,103.817922720568
17,JALAN UNGGAS,298922,CAPITOL PARK,1.32438309771643,103.818003072256
19,JALAN UNGGAS,298923,CAPITOL PARK,1.32449400950849,103.818069188749
6,JALAN TEMPUA,298963,NIL,1.32396633331865,103.819483575009
7A,JALAN TEMPUA,298965,CAPITOL PARK,1.32357080680735,103.819156273363
9B,JALAN TEMPUA,298971,CAPITOL PARK,1.32346402013144,103.818750983779
12,JALAN SENI,299013,CAPITOL PARK,1.32702729385098,103.817893197657
280,DUNEARN ROAD,299550,DUNEARN ESTATE,1.32332514647125,103.818131364251
1,COLLEGE GREEN,299661,DUNEARN ROAD HOSTELS,1.32351555773076,103.81683812488
