Change Type,Postal Code,Building Name,Address,Building Type,Date Processed,Previous Name,Location Change (meters)
Name Change,530467,467 Hougang Avenue 8,"467 Hougang Avenue 8, Singapore 530467",Residential,31/12/2025,NIL,
Name Change,791485,485A Fernvale Drive,"485A Fernvale Drive, Singapore 791485",Residential,31/12/2025,NIL,
Name Change,699911,Copen Grand,"55 Tengah Garden Walk Copen Grand, Singapore 699911",Non-Residential,31/12/2025,COPEN GRAND (U/C),
Name Change,761527,527A Yishun Street 53,"527A Yishun Street 53, Singapore 761527",Residential,31/12/2025,NIL,
Name Change,698928,Home Team Academy (blk 1),"501 Old Choa Chu Kang Road Home Team Academy (blk 1), Singapore 698928",Non-Residential,31/12/2025,HOME TEAM ACADEMY (BLK 10),
Name Change,692100,100B Plantation Close,"100B Plantation Close, Singapore 692100",Residential,31/12/2025,NIL,
Name Change,808840,22 Jalan Lakum,"22 Jalan Lakum, Singapore 808840",Residential,31/12/2025,NIL,
Name Change,762529,529B Yishun Street 53,"529B Yishun Street 53, Singapore 762529",Residential,31/12/2025,NIL,
Name Change,601418,Teban Breeze,"418A Teban Gardens Road Teban Breeze, Singapore 601418",Non-Residential,31/12/2025,NIL,
Name Change,719911,3 Lim Chu Kang Lane 9,"3 Lim Chu Kang Lane 9, Singapore 719911",Residential,31/12/2025,NIL,
Name Change,698910,Choa Chu Kang Cemetery Office,"940 Old Choa Chu Kang Road Choa Chu Kang Cemetery Office, Singapore 698910",Non-Residential,31/12/2025,NIL,
Name Change,650474,474 Bukit Batok West Avenue 5,"474 Bukit Batok West Avenue 5, Singapore 650474",Residential,31/12/2025,NIL,
Name Change,259603,Singapore Botanic Gardens (centre for Ethnobotany),"1G Cluny Road Singapore Botanic Gardens (centre for Ethnobotany), Singapore 259603",Non-Residential,31/12/2025,NIL,
Name Change,59567,1 Magazine Road,"1 Magazine Road, Singapore 59567",Residential,31/12/2025,NIL,
Name Change,211019,Farrer Park Arena,"19A Farrer Park Road Farrer Park Arena, Singapore 211019",Non-Residential,31/12/2025,NIL,
Name Change,359591,15B Lynwood Grove,"15B Lynwood Grove, Singapore 359591",Residential,31/12/2025,NIL,
Name Change,479312,Eunos Community Club (temp Office),"70A Bedok Reservoir Road Eunos Community Club (temp Office), Singapore 479312",Non-Residential,31/12/2025,TEMPORARY SITE OFFICE,
Name Change,530413,413 Hougang Avenue 10,"413 Hougang Avenue 10, Singapore 530413",Residential,31/12/2025,HARMONY VIEW,
Name Change,397693,Leisure Park Kallang,"5 Stadium Walk Leisure Park Kallang, Singapore 397693",Non-Residential,31/12/2025,FILMGARDE AT LEISURE PARK KALLANG,
Name Change,650476,476 Bukit Batok West Avenue 5,"476 Bukit Batok West Avenue 5, Singapore 650476",Residential,31/12/2025,NIL,
Name Change,641406,406A Jurong West Street 42,"406A Jurong West Street 42, Singapore 641406",Residential,31/12/2025,NIL,
Name Change,561809,809A Ang Mo Kio Street 82,"809A Ang Mo Kio Street 82, Singapore 561809",Residential,31/12/2025,NIL,
Name Change,609789,Jurong Polyclinic and Econ Care Residence (jurong East),"200 Jurong East Avenue 1 Jurong Polyclinic and Econ Care Residence (jurong East), Singapore 609789",Non-Residential,31/12/2025,NIL,
Name Change,178881,11 Canning Walk,"11 Canning Walk, Singapore 178881",Residential,31/12/2025,HOTEL FORT CANNING,
Name Change,560808,808 Ang Mo Kio Street 82,"808 Ang Mo Kio Street 82, Singapore 560808",Residential,31/12/2025,NIL,
Name Change,769060,Teong Siew Kuan Temple,"362 Yishun Avenue 3 Teong Siew Kuan Temple, Singapore 769060",Non-Residential,31/12/2025,DONG SHAN TEMPLE,
Name Change,602417,Teban Breeze,"417B Teban Gardens Road Teban Breeze, Singapore 602417",Non-Residential,31/12/2025,NIL,
Name Change,552128,128B Serangoon North Avenue 1,"128B Serangoon North Avenue 1, Singapore 552128",Residential,31/12/2025,NIL,
Name Change,298824,60 Kheam Hock Road,"60 Kheam Hock Road, Singapore 298824",Residential,31/12/2025,NIL,
Name Change,563809,809C Ang Mo Kio Street 82,"809C Ang Mo Kio Street 82, Singapore 563809",Residential,31/12/2025,NIL,
Name Change,793485,485C Fernvale Drive,"485C Fernvale Drive, Singapore 793485",Residential,31/12/2025,NIL,
Name Change,138530,NUS College,"22 College Avenue West NUS College, Singapore 138530",Non-Residential,31/12/2025,YALE-NUS COLLEGE CAMPUS,
Name Change,349482,25 Genting Road,"25 Genting Road, Singapore 349482",Residential,31/12/2025,UNION ENERGY GROUP BUILDING,
Name Change,699891,Copen Grand,"61 Tengah Garden Walk Copen Grand, Singapore 699891",Non-Residential,31/12/2025,COPEN GRAND (U/C),
Name Change,219569,3 Northumberland Road,"3 Northumberland Road, Singapore 219569",Residential,31/12/2025,PICCADILLY GRAND (U/C),
Name Change,138529,NUS College,"20 College Avenue West NUS College, Singapore 138529",Non-Residential,31/12/2025,YALE-NUS COLLEGE CAMPUS,
Name Change,790483,483 Fernvale Drive,"483 Fernvale Drive, Singapore 790483",Residential,31/12/2025,NIL,
Name Change,793419,419C Fernvale Link,"419C Fernvale Link, Singapore 793419",Residential,31/12/2025,NIL,
Name Change,760529,529 Yishun Street 53,"529 Yishun Street 53, Singapore 760529",Residential,31/12/2025,NIL,
Name Change,609933,Consulate of the Republic of Estonia,"1A International Business Park Consulate of the Republic of Estonia, Singapore 609933",Non-Residential,31/12/2025,NIL,
Name Change,460047,47 Bedok South Avenue 3,"47 Bedok South Avenue 3, Singapore 460047",Residential,31/12/2025,NIL,
Name Change,508898,Selarang Fire Training Ground,"2001A Upper Changi Road North Selarang Fire Training Ground, Singapore 508898",Non-Residential,31/12/2025,NIL,
Name Change,769302,41 Yishun Close,"41 Yishun Close, Singapore 769302",Residential,31/12/2025,NORTH GAIA (U/C),
Name Change,140204,204 Queen's Crescent,"204 Queen's Crescent, Singapore 140204",Residential,31/12/2025,NIL,
Name Change,412117,117B Jalan Kembangan,"117B Jalan Kembangan, Singapore 412117",Residential,31/12/2025,NIL,
Name Change,761524,524A Yishun Street 53,"524A Yishun Street 53, Singapore 761524",Residential,31/12/2025,NIL,
Name Change,99891,Sofitel Hotel Sentosa Singapore,"2 Bukit Manis Road Sofitel Hotel Sentosa Singapore, Singapore 99891",Non-Residential,31/12/2025,SOFITEL SINGAPORE SENTOSA RESORT & SPA,
Name Change,643402,402C Jurong West Street 42,"402C Jurong West Street 42, Singapore 643402",Residential,31/12/2025,NIL,
Name Change,652474,474B Bukit Batok West Avenue 5,"474B Bukit Batok West Avenue 5, Singapore 652474",Residential,31/12/2025,NIL,
Name Change,652459,459B Bukit Batok West Avenue 8,"459B Bukit Batok West Avenue 8, Singapore 652459",Residential,31/12/2025,NIL,
Name Change,529449,83 Tampines Street 62,"83 Tampines Street 62, Singapore 529449",Residential,31/12/2025,TENET (U/C),
Name Change,529702,77 Tampines Street 62,"77 Tampines Street 62, Singapore 529702",Residential,31/12/2025,TENET (U/C),
Name Change,792484,484B Fernvale Drive,"484B Fernvale Drive, Singapore 792484",Residential,31/12/2025,NIL,
Name Change,259367,26 Evans Road,"26 Evans Road, Singapore 259367",Residential,31/12/2025,YO:HA @ EVANS,
Name Change,270051,51 Ghim Moh Link,"51 Ghim Moh Link, Singapore 270051",Residential,31/12/2025,NIL,
Name Change,138634,2 Fusionopolis Way,"2 Fusionopolis Way, Singapore 138634",Residential,31/12/2025,INNOVIS,
Name Change,140203,203 Queen's Crescent,"203 Queen's Crescent, Singapore 140203",Residential,31/12/2025,NIL,
Name Change,270055,55 Ghim Moh Link,"55 Ghim Moh Link, Singapore 270055",Residential,31/12/2025,NIL,
Name Change,460045,45 Bedok South Avenue 3,"45 Bedok South Avenue 3, Singapore 460045",Residential,31/12/2025,NIL,
Name Change,765524,524E Yishun Street 53,"524E Yishun Street 53, Singapore 765524",Residential,31/12/2025,NIL,
Name Change,790419,419 Fernvale Link,"419 Fernvale Link, Singapore 790419",Residential,31/12/2025,NIL,
Name Change,530463,463 Hougang Avenue 10,"463 Hougang Avenue 10, Singapore 530463",Residential,31/12/2025,NIL,
Name Change,339780,Aumovio Building,"80 Boon Keng Road Aumovio Building, Singapore 339780",Non-Residential,31/12/2025,CONTINENTAL BUILDING,
Name Change,769300,37 Yishun Close,"37 Yishun Close, Singapore 769300",Residential,31/12/2025,NORTH GAIA (U/C),
Name Change,819458,Changi Nexus One,"75 Airport Cargo Road Changi Nexus One, Singapore 819458",Non-Residential,31/12/2025,DHL EXPRESS SOUTH EAST ASIA HUB,
Name Change,89154,A Hotel Chinatown,"50 Keong Saik Road A Hotel Chinatown, Singapore 89154",Non-Residential,31/12/2025,HOTEL 1929,
Name Change,529699,71 Tampines Street 62,"71 Tampines Street 62, Singapore 529699",Residential,31/12/2025,TENET (U/C),
Name Change,319390,299 Lorong 6 Toa Payoh,"299 Lorong 6 Toa Payoh, Singapore 319390",Residential,31/12/2025,TOA PAYOH SPORTS HALL,
Name Change,569253,6 Ang Mo Kio Street 44,"6 Ang Mo Kio Street 44, Singapore 569253",Residential,31/12/2025,PATHLIGHT SCHOOL 2,
Name Change,682824,824B Keat Hong Link,"824B Keat Hong Link, Singapore 682824",Residential,31/12/2025,NIL,
Name Change,764524,524D Yishun Street 53,"524D Yishun Street 53, Singapore 764524",Residential,31/12/2025,NIL,
Name Change,601417,Teban Breeze,"417A Teban Gardens Road Teban Breeze, Singapore 601417",Non-Residential,31/12/2025,NIL,
Name Change,238902,35 Orchard Road,"35 Orchard Road, Singapore 238902",Residential,31/12/2025,ISTANA HERITAGE GALLERY,
Name Change,469645,5 Bedok North Street 2,"5 Bedok North Street 2, Singapore 469645",Residential,31/12/2025,BEDOK SPORTS CENTRE,
Name Change,89316,Sky Tower,"15 Hoe Chiang Road Sky Tower, Singapore 89316",Non-Residential,31/12/2025,SKY TOWER / SKY PLAZA,
Name Change,699892,Copen Grand,"63 Tengah Garden Walk Copen Grand, Singapore 699892",Non-Residential,31/12/2025,COPEN GRAND (U/C),
Name Change,409075,Kampong Kembangan Community Club (temp Office),"10 Jalan Ubi Kampong Kembangan Community Club (temp Office), Singapore 409075",Non-Residential,31/12/2025,KAMPONG UBI COMMUNITY CENTRE,
Name Change,641404,404A Jurong West Street 42,"404A Jurong West Street 42, Singapore 641404",Residential,31/12/2025,NIL,
Name Change,760526,526 Yishun Street 53,"526 Yishun Street 53, Singapore 760526",Residential,31/12/2025,NIL,
Name Change,690102,102 Plantation Close,"102 Plantation Close, Singapore 690102",Residential,31/12/2025,NIL,
Name Change,556129,Braddell Heights Community Club,"50 Serangoon Avenue 2 Braddell Heights Community Club, Singapore 556129",Non-Residential,31/12/2025,BRADDELL HEIGHTS COMMUNITY CLUB (PENDING U/C),
Name Change,529700,73 Tampines Street 62,"73 Tampines Street 62, Singapore 529700",Residential,31/12/2025,TENET (U/C),
Name Change,794419,419D Fernvale L,"419D Fernvale L, Singapore 794419",Residential,31/12/2025,NIL,
Name Change,138609,NUS College,"10 College Avenue West NUS College, Singapore 138609",Non-Residential,31/12/2025,YALE-NUS COLLEGE CAMPUS,
Name Change,270054,54 Ghim Moh Link,"54 Ghim Moh Link, Singapore 270054",Residential,31/12/2025,NIL,
Name Change,561808,808A Ang Mo Kio Street 82,"808A Ang Mo Kio Street 82, Singapore 561808",Residential,31/12/2025,NIL,
Name Change,769303,43 Yishun Close,"43 Yishun Close, Singapore 769303",Residential,31/12/2025,NORTH GAIA (U/C),
Name Change,761519,519A Miltonia Close,"519A Miltonia Close, Singapore 761519",Residential,31/12/2025,NIL,
Name Change,763524,524C Yishun Street 53,"524C Yishun Street 53, Singapore 763524",Residential,31/12/2025,NIL,
Name Change,691100,100A Plantation Close,"100A Plantation Close, Singapore 691100",Residential,31/12/2025,NIL,
Name Change,640994,994 Jurong West Street 93,"994 Jurong West Street 93, Singapore 640994",Residential,31/12/2025,NIL,
Name Change,530465,465 Upper Serangoon Road,"465 Upper Serangoon Road, Singapore 530465",Residential,31/12/2025,NIL,
Name Change,668382,79 Phoenix Avenue,"79 Phoenix Avenue, Singapore 668382",Residential,31/12/2025,PHOENIX RESIDENCES (U/C),
Name Change,763516,516C Miltonia Close,"516C Miltonia Close, Singapore 763516",Residential,31/12/2025,NIL,
Name Change,59827,28 Carpenter Street,"28 Carpenter Street, Singapore 59827",Residential,31/12/2025,TRAVEL CURATORS HQ,
Name Change,359342,St Andrew's School (secondary),"15 Francis Thomas Drive St Andrew's School (secondary), Singapore 359342",Non-Residential,31/12/2025,SAINT ANDREW'S SECONDARY SCHOOL,
Name Change,259598,National Biodiversity Centre,"1B Cluny Road National Biodiversity Centre, Singapore 259598",Non-Residential,31/12/2025,NIL,
Name Change,218842,2 Owen Road,"2 Owen Road, Singapore 218842",Residential,31/12/2025,NIL,
Name Change,237995,11 Unity Street,"11 Unity Street, Singapore 237995",Residential,31/12/2025,CAMBRIDGE CDC @ TANGLIN PTE. LTD.,
Name Change,680822,822 Keat Hong Link,"822 Keat Hong Link, Singapore 680822",Residential,31/12/2025,NIL,
Name Change,390087,Mountbatten Community Club,"87 Jalan Satu Mountbatten Community Club, Singapore 390087",Non-Residential,31/12/2025,MOUNTBATTEN COMMUNITY CLUB (U/C),
Name Change,118479,Energy Market Authority (ema),"1 Pasir Panjang Road Energy Market Authority (ema), Singapore 118479",Non-Residential,31/12/2025,LABRADOR TOWER,
Name Change,534233,Grc Centre,"12 Tai Seng Link Grc Centre, Singapore 534233",Non-Residential,31/12/2025,NIL,
Name Change,530411,411 Hougang Avenue 10,"411 Hougang Avenue 10, Singapore 530411",Residential,31/12/2025,NIL,
Name Change,132065,65B Commonwealth Avenue West,"65B Commonwealth Avenue West, Singapore 132065",Residential,31/12/2025,NIL,
Name Change,575628,8 Sin Ming Road,"8 Sin Ming Road, Singapore 575628",Residential,31/12/2025,NIL,
Name Change,650459,459 Bukit Batok West Avenue 8,"459 Bukit Batok West Avenue 8, Singapore 650459",Residential,31/12/2025,NIL,
Name Change,210016,Farrer Park Fields,"16 Farrer Park Road Farrer Park Fields, Singapore 210016",Non-Residential,31/12/2025,NIL,
Name Change,359337,St Andrew's School (junior),"2 Francis Thomas Drive St Andrew's School (junior), Singapore 359337",Non-Residential,31/12/2025,SAINT ANDREW'S JUNIOR SCHOOL,
Name Change,463046,46C Bedok South Avenue 3,"46C Bedok South Avenue 3, Singapore 463046",Residential,31/12/2025,NIL,
Name Change,460048,48 Bedok South Avenue 3,"48 Bedok South Avenue 3, Singapore 460048",Residential,31/12/2025,NIL,
Name Change,141203,203A Queen's Crescent,"203A Queen's Crescent, Singapore 141203",Residential,31/12/2025,NIL,
Name Change,769341,25 Yishun Close,"25 Yishun Close, Singapore 769341",Residential,31/12/2025,NORTH GAIA (U/C),
Name Change,699913,Copen Grand,"59 Tengah Garden Walk Copen Grand, Singapore 699913",Non-Residential,31/12/2025,COPEN GRAND (U/C),
Name Change,486854,Singapore Airlines Office,"722 Upper Changi Road East Singapore Airlines Office, Singapore 486854",Non-Residential,31/12/2025,TECHSQ,
Name Change,642406,406B Jurong West Street 42,"406B Jurong West Street 42, Singapore 642406",Residential,31/12/2025,NIL,
Name Change,530461,461 Hougang Avenue 10,"461 Hougang Avenue 10, Singapore 530461",Residential,31/12/2025,NIL,
Name Change,48422,20 Cross Street,"20 Cross Street, Singapore 48422",Residential,31/12/2025,CROSS STREET EXCHANGE,
Name Change,469627,Kaki Bukit Community Centre,"670 Bedok North Street 3 Kaki Bukit Community Centre, Singapore 469627",Non-Residential,31/12/2025,KAKI BUKIT COMMUNITY CENTRE (U/C),
Name Change,59570,3 Magazine Road,"3 Magazine Road, Singapore 59570",Residential,31/12/2025,UNION SQUARE,
Name Change,560435,Cheng San Community Club (temp Office),"435 Ang Mo Kio Avenue 10 Cheng San Community Club (temp Office), Singapore 560435",Non-Residential,31/12/2025,CHONG BOON RISE,
Name Change,249076,278 Jervois Road,"278 Jervois Road, Singapore 249076",Residential,31/12/2025,NIL,
Name Change,760516,516 Miltonia Close,"516 Miltonia Close, Singapore 760516",Residential,31/12/2025,NIL,
Name Change,449524,37 Marine Parade,"37 Marine Parade, Singapore 449524",Residential,31/12/2025,NIL,
Name Change,271051,51A Ghim Moh Close,"51A Ghim Moh Close, Singapore 271051",Residential,31/12/2025,NIL,
Name Change,530466,466 Hougang Avenue 8,"466 Hougang Avenue 8, Singapore 530466",Residential,31/12/2025,NIL,
Name Change,398993,Gostay Hotel,"12 Lorong 12 Geylang Gostay Hotel, Singapore 398993",Non-Residential,31/12/2025,NIL,
Name Change,531465,465A Upper Serangoon Road,"465A Upper Serangoon Road, Singapore 531465",Residential,31/12/2025,MULTI STOREY CAR PARK,
Name Change,600294,294 Jurong East Street 24,"294 Jurong East Street 24, Singapore 600294",Residential,31/12/2025,NIL,
Name Change,699894,Copen Grand,"67 Tengah Garden Walk Copen Grand, Singapore 699894",Non-Residential,31/12/2025,COPEN GRAND (U/C),
Name Change,600292,292 Jurong East Street 24,"292 Jurong East Street 24, Singapore 600292",Residential,31/12/2025,NIL,
Name Change,212016,Farrer Park Fields,"16B Farrer Park Road Farrer Park Fields, Singapore 212016",Non-Residential,31/12/2025,NIL,
Name Change,138669,Bioprocessing Technology Institute,"31 Biopolis Way Bioprocessing Technology Institute, Singapore 138669",Non-Residential,31/12/2025,INSTITUTE OF BIOENGINEERING AND NANOTECHNOLOGY,
Name Change,768729,Vico Innovation Centre,"55A Yishun Industrial Park a Vico Innovation Centre, Singapore 768729",Non-Residential,31/12/2025,NK CERAMIC BUILDING,
Name Change,273058,Ulu Pandan Banks,"58C Ghim Moh Link Ulu Pandan Banks, Singapore 273058",Non-Residential,31/12/2025,NIL,
Name Change,138611,NUS College,"14 College Avenue West NUS College, Singapore 138611",Non-Residential,31/12/2025,YALE-NUS COLLEGE CAMPUS,
Name Change,691326,Parc Meadow @ Tengah,"326A Tengah Park Avenue Parc Meadow @ Tengah, Singapore 691326",Non-Residential,31/12/2025,PARK MEADOW @ TENGAH,
Name Change,694328,Parc Meadow @ Tengah,"328D Tengah Park Avenue Parc Meadow @ Tengah, Singapore 694328",Non-Residential,31/12/2025,PARK MEADOW @ TENGAH,
Name Change,598543,Jurong Park,"25 Jalan Kakatua Jurong Park, Singapore 598543",Non-Residential,31/12/2025,INNATE MONTESSORI PTE. LTD.,
Name Change,529448,81 Tampines Street 62,"81 Tampines Street 62, Singapore 529448",Residential,31/12/2025,TENET (U/C),
Name Change,792419,419B Fernvale L,"419B Fernvale L, Singapore 792419",Residential,31/12/2025,NIL,
Name Change,642404,404B Jurong West Street 42,"404B Jurong West Street 42, Singapore 642404",Residential,31/12/2025,NIL,
Name Change,319642,Nkf Dialysis Centre,"200 Lorong 2 Toa Payoh Nkf Dialysis Centre, Singapore 319642",Non-Residential,31/12/2025,TOA PAYOH WEST COMMUNITY CLUB,
Name Change,619939,Huber's Factory,"16 Chin Bee Avenue Huber's Factory, Singapore 619939",Non-Residential,31/12/2025,GHL BUILDING,
Name Change,358659,15 Lynwood Grove,"15 Lynwood Grove, Singapore 358659",Residential,31/12/2025,NIL,
Name Change,212018,Farrer Park Fields,"18B Farrer Park Road Farrer Park Fields, Singapore 212018",Non-Residential,31/12/2025,NIL,
Name Change,699910,Copen Grand,"53 Tengah Garden Walk Copen Grand, Singapore 699910",Non-Residential,31/12/2025,COPEN GRAND (U/C),
Name Change,188066,Central Arts Library,"98 Victoria Street Central Arts Library, Singapore 188066",Non-Residential,31/12/2025,INFORMATICS ACADEMY,
Name Change,681824,824A Keat Hong Link,"824A Keat Hong Link, Singapore 681824",Residential,31/12/2025,NIL,
Name Change,828656,Punggol Sports Centre,"11 Sentul Crescent Punggol Sports Centre, Singapore 828656",Non-Residential,31/12/2025,PUNGGOL REGIONAL SPORTS CENTRE,
Name Change,259601,Singapore Botanic Gardens (centre of Urban Greenery and Ecology),"1E Cluny Road Singapore Botanic Gardens (centre of Urban Greenery and Ecology), Singapore 259601",Non-Residential,31/12/2025,SINGAPORE ENVIRONMENT COUNCIL,
Name Change,762524,524B Yishun Street 53,"524B Yishun Street 53, Singapore 762524",Residential,31/12/2025,NIL,
Name Change,274057,Ulu Pandan Banks,"57D Ghim Moh Link Ulu Pandan Banks, Singapore 274057",Non-Residential,31/12/2025,NIL,
Name Change,360213,Nkf Dialysis Centre,"213 Bidadari Park Drive Nkf Dialysis Centre, Singapore 360213",Non-Residential,31/12/2025,WOODLEIGH HILLSIDE,
Name Change,59829,26 Havelock Road,"26 Havelock Road, Singapore 59829",Residential,31/12/2025,UNION SQUARE,
Name Change,600418,Teban Breeze,"418 Teban Gardens Road Teban Breeze, Singapore 600418",Non-Residential,31/12/2025,NIL,
Name Change,99958,39 Artillery Avenue,"39 Artillery Avenue, Singapore 99958",Residential,31/12/2025,SENTOSA DEVELOPMENT CORPORATION,
Name Change,693330,Parc Meadow @ Tengah,"330C Tengah Park Avenue Parc Meadow @ Tengah, Singapore 693330",Non-Residential,31/12/2025,PARK MEADOW @ TENGAH,
Name Change,690101,101 Plantation Close,"101 Plantation Close, Singapore 690101",Residential,31/12/2025,NIL,
Name Change,762522,522B Yishun Street 53,"522B Yishun Street 53, Singapore 762522",Residential,31/12/2025,NIL,
Name Change,642402,402B Jurong West Street 42,"402B Jurong West Street 42, Singapore 642402",Residential,31/12/2025,NIL,
Name Change,693328,Parc Meadow @ Tengah,"328C Tengah Park Avenue Parc Meadow @ Tengah, Singapore 693328",Non-Residential,31/12/2025,PARK MEADOW @ TENGAH,
Name Change,681628,628A Yew Tee Close,"628A Yew Tee Close, Singapore 681628",Residential,31/12/2025,NIL,
Name Change,530409,409 Hougang Avenue 10,"409 Hougang Avenue 10, Singapore 530409",Residential,31/12/2025,NIL,
Name Change,117758,24 Yew Siang Road,"24 Yew Siang Road, Singapore 117758",Residential,31/12/2025,BREAKTHROUGH MISSIONS,
Name Change,271052,52A Ghim Moh Close,"52A Ghim Moh Close, Singapore 271052",Residential,31/12/2025,NIL,
Name Change,320126,126 Jalan Rajah,"126 Jalan Rajah, Singapore 320126",Residential,31/12/2025,NIL,
Name Change,690119,Tengah Community Centre,"119 Plantation Crescent Tengah Community Centre, Singapore 690119",Non-Residential,31/12/2025,PLANTATION GROVE,
Name Change,799442,219 Jalan Kayu,"219 Jalan Kayu, Singapore 799442",Residential,31/12/2025,NIL,
Name Change,692101,101B Plantation Close,"101B Plantation Close, Singapore 692101",Residential,31/12/2025,NIL,
Name Change,790484,484 Fernvale Drive,"484 Fernvale Drive, Singapore 790484",Residential,31/12/2025,NIL,
Name Change,760519,519 Miltonia Close,"519 Miltonia Close, Singapore 760519",Residential,31/12/2025,NIL,
Name Change,48421,22 Cross Street,"22 Cross Street, Singapore 48421",Residential,31/12/2025,CROSS STREET EXCHANGE,
Name Change,788891,9 Lentor Central,"9 Lentor Central, Singapore 788891",Residential,31/12/2025,LENTOR MODERN (U/C),
Name Change,267216,Shamrock Park,"69 Namly Place Shamrock Park, Singapore 267216",Non-Residential,31/12/2025,NIL,
Name Change,561806,806A Ang Mo Kio Street 82,"806A Ang Mo Kio Street 82, Singapore 561806",Residential,31/12/2025,NIL,
Name Change,408649,Comfortdelgro Automotive Centre,"320 Ubi Road 3 Comfortdelgro Automotive Centre, Singapore 408649",Non-Residential,31/12/2025,NIL,
Name Change,259602,Singapore Botanic Gardens (centre for Education and Outreach),"1F Cluny Road Singapore Botanic Gardens (centre for Education and Outreach), Singapore 259602",Non-Residential,31/12/2025,NIL,
Name Change,602418,Teban Breeze,"418B Teban Gardens Road Teban Breeze, Singapore 602418",Non-Residential,31/12/2025,NIL,
Name Change,788889,5 Lentor Central,"5 Lentor Central, Singapore 788889",Residential,31/12/2025,LENTOR MODERN (U/C),
Name Change,463047,47C Bedok South Avenue 3,"47C Bedok South Avenue 3, Singapore 463047",Residential,31/12/2025,NIL,
Name Change,272057,Ulu Pandan Banks,"57B Ghim Moh Link Ulu Pandan Banks, Singapore 272057",Non-Residential,31/12/2025,NIL,
Name Change,609921,Creative O Preschoolers' Bay,"31 International Business Park Creative O Preschoolers' Bay, Singapore 609921",Non-Residential,31/12/2025,NIL,
Name Change,270050,50 Ghim Moh Close,"50 Ghim Moh Close, Singapore 270050",Residential,31/12/2025,NIL,
Name Change,560809,809 Ang Mo Kio Street 82,"809 Ang Mo Kio Street 82, Singapore 560809",Residential,31/12/2025,NIL,
Name Change,530403,403 Hougang Avenue 10,"403 Hougang Avenue 10, Singapore 530403",Residential,31/12/2025,HARMONY VIEW,
Name Change,397639,Kallang Football Hub,"31 Stadium Crescent Kallang Football Hub, Singapore 397639",Non-Residential,31/12/2025,SINGAPORE CRICKET ASSOCIATION,
Name Change,692328,Parc Meadow @ Tengah,"328B Tengah Park Avenue Parc Meadow @ Tengah, Singapore 692328",Non-Residential,31/12/2025,PARK MEADOW @ TENGAH,
Name Change,569250,Pathlight School (ang Mo Kio Campus 2),"2 Ang Mo Kio Street 44 Pathlight School (ang Mo Kio Campus 2), Singapore 569250",Non-Residential,31/12/2025,PATHLIGHT SCHOOL 3,
Name Change,529450,85 Tampines Street 62,"85 Tampines Street 62, Singapore 529450",Residential,31/12/2025,TENET (U/C),
Name Change,270053,53 Ghim Moh Link,"53 Ghim Moh Link, Singapore 270053",Residential,31/12/2025,NIL,
Name Change,699895,Copen Grand,"69 Tengah Garden Walk Copen Grand, Singapore 699895",Non-Residential,31/12/2025,COPEN GRAND (U/C),
Name Change,738099,1 Woodlands Square,"1 Woodlands Square, Singapore 738099",Residential,31/12/2025,CATHAY CINEPLEX CAUSEWAY POINT,
Name Change,760844,844 Yishun Street 81,"844 Yishun Street 81, Singapore 760844",Residential,31/12/2025,KAHTIB CENTRAL,
Name Change,760515,515 Miltonia Close,"515 Miltonia Close, Singapore 760515",Residential,31/12/2025,NIL,
Name Change,732591,591B Woodlands Drive 17,"591B Woodlands Drive 17, Singapore 732591",Residential,31/12/2025,NIL,
Name Change,690331,Parc Meadow @ Tengah,"331 Tengah Park Avenue Parc Meadow @ Tengah, Singapore 690331",Non-Residential,31/12/2025,PARK MEADOW @ TENGAH,
Name Change,461047,47A Bedok South Avenue 3,"47A Bedok South Avenue 3, Singapore 461047",Residential,31/12/2025,NIL,
Name Change,462048,48B Bedok South Avenue 3,"48B Bedok South Avenue 3, Singapore 462048",Residential,31/12/2025,NIL,
Name Change,213019,Farrer Park Arena,"19C Farrer Park Road Farrer Park Arena, Singapore 213019",Non-Residential,31/12/2025,NIL,
Name Change,651474,474A Bukit Batok West Avenue 5,"474A Bukit Batok West Avenue 5, Singapore 651474",Residential,31/12/2025,NIL,
Name Change,131065,65A Commonwealth Avenue West,"65A Commonwealth Avenue West, Singapore 131065",Residential,31/12/2025,NIL,
Name Change,650475,475 Bukit Batok West Avenue 5,"475 Bukit Batok West Avenue 5, Singapore 650475",Residential,31/12/2025,NIL,
Name Change,529703,79 Tampines Street 62,"79 Tampines Street 62, Singapore 529703",Residential,31/12/2025,TENET (U/C),
Name Change,207398,Macpherson Hotel,"41 Upper Weld Road Macpherson Hotel, Singapore 207398",Non-Residential,31/12/2025,NIL,
Name Change,486119,7 Changi South Lane,"7 Changi South Lane, Singapore 486119",Residential,31/12/2025,KIAN ANN BUILDING,
Name Change,271057,Ulu Pandan Banks,"57A Ghim Moh Link Ulu Pandan Banks, Singapore 271057",Non-Residential,31/12/2025,NIL,
Name Change,760524,524 Yishun Street 53,"524 Yishun Street 53, Singapore 760524",Residential,31/12/2025,NIL,
Name Change,210019,Farrer Park Arena,"19 Farrer Park Road Farrer Park Arena, Singapore 210019",Non-Residential,31/12/2025,NIL,
Name Change,138632,1 Fusionopolis Way,"1 Fusionopolis Way, Singapore 138632",Residential,31/12/2025,"AGENCY FOR SCIENCE, TECHNOLOGY AND RESEARCH (A*STAR)",
